Rainfall - (MM), Year, Statistics, Country, ISO3
250.628, 1996, Jul Average, Papua New Guinea, PNG
181.925, 1996, Aug Average, Papua New Guinea, PNG
255.192, 1996, Sep Average, Papua New Guinea, PNG
390.474, 1996, Oct Average, Papua New Guinea, PNG
156.338, 1996, Nov Average, Papua New Guinea, PNG
366.313, 1996, Dec Average, Papua New Guinea, PNG
304.707, 1997, Jan Average, Papua New Guinea, PNG
368.825, 1997, Feb Average, Papua New Guinea, PNG
331.321, 1997, Mar Average, Papua New Guinea, PNG
225.402, 1997, Apr Average, Papua New Guinea, PNG
213.023, 1997, May Average, Papua New Guinea, PNG
228.274, 1997, Jun Average, Papua New Guinea, PNG
279.345, 1997, Jul Average, Papua New Guinea, PNG
172.361, 1997, Aug Average, Papua New Guinea, PNG
203.571, 1997, Sep Average, Papua New Guinea, PNG
208.259, 1997, Oct Average, Papua New Guinea, PNG
228.207, 1997, Nov Average, Papua New Guinea, PNG
263.617, 1997, Dec Average, Papua New Guinea, PNG
289.084, 1998, Jan Average, Papua New Guinea, PNG
292.702, 1998, Feb Average, Papua New Guinea, PNG
362.252, 1998, Mar Average, Papua New Guinea, PNG
238.582, 1998, Apr Average, Papua New Guinea, PNG
286.33, 1998, May Average, Papua New Guinea, PNG
187.788, 1998, Jun Average, Papua New Guinea, PNG
202.098, 1998, Jul Average, Papua New Guinea, PNG
186.874, 1998, Aug Average, Papua New Guinea, PNG
234.631, 1998, Sep Average, Papua New Guinea, PNG
229.492, 1998, Oct Average, Papua New Guinea, PNG
335.139, 1998, Nov Average, Papua New Guinea, PNG
377.879, 1998, Dec Average, Papua New Guinea, PNG
319.178, 1999, Jan Average, Papua New Guinea, PNG
380.313, 1999, Feb Average, Papua New Guinea, PNG
328.506, 1999, Mar Average, Papua New Guinea, PNG
418.804, 1999, Apr Average, Papua New Guinea, PNG
226.096, 1999, May Average, Papua New Guinea, PNG
234.754, 1999, Jun Average, Papua New Guinea, PNG
182.863, 1999, Jul Average, Papua New Guinea, PNG
206.309, 1999, Aug Average, Papua New Guinea, PNG
183.154, 1999, Sep Average, Papua New Guinea, PNG
206.385, 1999, Oct Average, Papua New Guinea, PNG
314.364, 1999, Nov Average, Papua New Guinea, PNG
297.833, 1999, Dec Average, Papua New Guinea, PNG
302.149, 2000, Jan Average, Papua New Guinea, PNG
279.918, 2000, Feb Average, Papua New Guinea, PNG
325.562, 2000, Mar Average, Papua New Guinea, PNG
316.122, 2000, Apr Average, Papua New Guinea, PNG
254.911, 2000, May Average, Papua New Guinea, PNG
215.489, 2000, Jun Average, Papua New Guinea, PNG
185.593, 2000, Jul Average, Papua New Guinea, PNG
186.797, 2000, Aug Average, Papua New Guinea, PNG
141.922, 2000, Sep Average, Papua New Guinea, PNG
239.805, 2000, Oct Average, Papua New Guinea, PNG
261.344, 2000, Nov Average, Papua New Guinea, PNG
292.374, 2000, Dec Average, Papua New Guinea, PNG
307.243, 2001, Jan Average, Papua New Guinea, PNG
309.932, 2001, Feb Average, Papua New Guinea, PNG
352.806, 2001, Mar Average, Papua New Guinea, PNG
294.648, 2001, Apr Average, Papua New Guinea, PNG
259.68, 2001, May Average, Papua New Guinea, PNG
207.825, 2001, Jun Average, Papua New Guinea, PNG
170.815, 2001, Jul Average, Papua New Guinea, PNG
203.823, 2001, Aug Average, Papua New Guinea, PNG
213.925, 2001, Sep Average, Papua New Guinea, PNG
249.289, 2001, Oct Average, Papua New Guinea, PNG
244.127, 2001, Nov Average, Papua New Guinea, PNG
292.374, 2001, Dec Average, Papua New Guinea, PNG
307.243, 2002, Jan Average, Papua New Guinea, PNG
305.243, 2002, Feb Average, Papua New Guinea, PNG
333.609, 2002, Mar Average, Papua New Guinea, PNG
279.857, 2002, Apr Average, Papua New Guinea, PNG
254.757, 2002, May Average, Papua New Guinea, PNG
207.825, 2002, Jun Average, Papua New Guinea, PNG
207.551, 2002, Jul Average, Papua New Guinea, PNG
203.823, 2002, Aug Average, Papua New Guinea, PNG
300.794, 2002, Sep Average, Papua New Guinea, PNG
239.805, 2002, Oct Average, Papua New Guinea, PNG
228.207, 2002, Nov Average, Papua New Guinea, PNG
292.374, 2002, Dec Average, Papua New Guinea, PNG
307.243, 2003, Jan Average, Papua New Guinea, PNG
304.004, 2003, Feb Average, Papua New Guinea, PNG
333.609, 2003, Mar Average, Papua New Guinea, PNG
224.831, 2003, Apr Average, Papua New Guinea, PNG
254.757, 2003, May Average, Papua New Guinea, PNG
207.825, 2003, Jun Average, Papua New Guinea, PNG
207.551, 2003, Jul Average, Papua New Guinea, PNG
203.823, 2003, Aug Average, Papua New Guinea, PNG
213.925, 2003, Sep Average, Papua New Guinea, PNG
239.805, 2003, Oct Average, Papua New Guinea, PNG
228.207, 2003, Nov Average, Papua New Guinea, PNG
292.374, 2003, Dec Average, Papua New Guinea, PNG
307.243, 2004, Jan Average, Papua New Guinea, PNG
305.243, 2004, Feb Average, Papua New Guinea, PNG
333.609, 2004, Mar Average, Papua New Guinea, PNG
279.857, 2004, Apr Average, Papua New Guinea, PNG
254.757, 2004, May Average, Papua New Guinea, PNG
207.825, 2004, Jun Average, Papua New Guinea, PNG
207.551, 2004, Jul Average, Papua New Guinea, PNG
203.823, 2004, Aug Average, Papua New Guinea, PNG
213.925, 2004, Sep Average, Papua New Guinea, PNG
239.805, 2004, Oct Average, Papua New Guinea, PNG
228.207, 2004, Nov Average, Papua New Guinea, PNG
292.374, 2004, Dec Average, Papua New Guinea, PNG
307.243, 2005, Jan Average, Papua New Guinea, PNG
305.243, 2005, Feb Average, Papua New Guinea, PNG
333.609, 2005, Mar Average, Papua New Guinea, PNG
341.304, 2005, Apr Average, Papua New Guinea, PNG
254.757, 2005, May Average, Papua New Guinea, PNG
207.825, 2005, Jun Average, Papua New Guinea, PNG
207.551, 2005, Jul Average, Papua New Guinea, PNG
203.823, 2005, Aug Average, Papua New Guinea, PNG
142.149, 2005, Sep Average, Papua New Guinea, PNG
239.805, 2005, Oct Average, Papua New Guinea, PNG
228.207, 2005, Nov Average, Papua New Guinea, PNG
292.374, 2005, Dec Average, Papua New Guinea, PNG
307.243, 2006, Jan Average, Papua New Guinea, PNG
305.243, 2006, Feb Average, Papua New Guinea, PNG
333.609, 2006, Mar Average, Papua New Guinea, PNG
279.857, 2006, Apr Average, Papua New Guinea, PNG
254.757, 2006, May Average, Papua New Guinea, PNG
207.825, 2006, Jun Average, Papua New Guinea, PNG
207.551, 2006, Jul Average, Papua New Guinea, PNG
203.823, 2006, Aug Average, Papua New Guinea, PNG
165.735, 2006, Sep Average, Papua New Guinea, PNG
248.135, 2006, Oct Average, Papua New Guinea, PNG
252.038, 2006, Nov Average, Papua New Guinea, PNG
257.951, 2006, Dec Average, Papua New Guinea, PNG
307.243, 2007, Jan Average, Papua New Guinea, PNG
375.118, 2007, Feb Average, Papua New Guinea, PNG
373.469, 2007, Mar Average, Papua New Guinea, PNG
268.172, 2007, Apr Average, Papua New Guinea, PNG
320.568, 2007, May Average, Papua New Guinea, PNG
207.825, 2007, Jun Average, Papua New Guinea, PNG
239.404, 2007, Jul Average, Papua New Guinea, PNG
203.823, 2007, Aug Average, Papua New Guinea, PNG
155.015, 2007, Sep Average, Papua New Guinea, PNG
204.799, 2007, Oct Average, Papua New Guinea, PNG
249.246, 2007, Nov Average, Papua New Guinea, PNG
281.242, 2007, Dec Average, Papua New Guinea, PNG
307.243, 2008, Jan Average, Papua New Guinea, PNG
305.243, 2008, Feb Average, Papua New Guinea, PNG
333.609, 2008, Mar Average, Papua New Guinea, PNG
351.643, 2008, Apr Average, Papua New Guinea, PNG
261.815, 2008, May Average, Papua New Guinea, PNG
295.819, 2008, Jun Average, Papua New Guinea, PNG
174.252, 2008, Jul Average, Papua New Guinea, PNG
203.823, 2008, Aug Average, Papua New Guinea, PNG
204.321, 2008, Sep Average, Papua New Guinea, PNG
264.314, 2008, Oct Average, Papua New Guinea, PNG
197.592, 2008, Nov Average, Papua New Guinea, PNG
280.902, 2008, Dec Average, Papua New Guinea, PNG
307.243, 2009, Jan Average, Papua New Guinea, PNG
395.664, 2009, Feb Average, Papua New Guinea, PNG
418.846, 2009, Mar Average, Papua New Guinea, PNG
267.163, 2009, Apr Average, Papua New Guinea, PNG
237.237, 2009, May Average, Papua New Guinea, PNG
218.316, 2009, Jun Average, Papua New Guinea, PNG
231.194, 2009, Jul Average, Papua New Guinea, PNG
203.823, 2009, Aug Average, Papua New Guinea, PNG
247.201, 2009, Sep Average, Papua New Guinea, PNG
240.044, 2009, Oct Average, Papua New Guinea, PNG
228.207, 2009, Nov Average, Papua New Guinea, PNG
311.737, 2009, Dec Average, Papua New Guinea, PNG
307.243, 2010, Jan Average, Papua New Guinea, PNG
309.542, 2010, Feb Average, Papua New Guinea, PNG
379.375, 2010, Mar Average, Papua New Guinea, PNG
459.923, 2010, Apr Average, Papua New Guinea, PNG
312.555, 2010, May Average, Papua New Guinea, PNG
207.825, 2010, Jun Average, Papua New Guinea, PNG
181.87, 2010, Jul Average, Papua New Guinea, PNG
203.823, 2010, Aug Average, Papua New Guinea, PNG
461.591, 2010, Sep Average, Papua New Guinea, PNG
218.089, 2010, Oct Average, Papua New Guinea, PNG
222.256, 2010, Nov Average, Papua New Guinea, PNG
309.001, 2010, Dec Average, Papua New Guinea, PNG
307.243, 2011, Jan Average, Papua New Guinea, PNG
309.542, 2011, Feb Average, Papua New Guinea, PNG
291.201, 2011, Mar Average, Papua New Guinea, PNG
354.291, 2011, Apr Average, Papua New Guinea, PNG
252.199, 2011, May Average, Papua New Guinea, PNG
241.044, 2011, Jun Average, Papua New Guinea, PNG
225.209, 2011, Jul Average, Papua New Guinea, PNG
203.823, 2011, Aug Average, Papua New Guinea, PNG
170.02, 2011, Sep Average, Papua New Guinea, PNG
283.964, 2011, Oct Average, Papua New Guinea, PNG
228.207, 2011, Nov Average, Papua New Guinea, PNG
294.951, 2011, Dec Average, Papua New Guinea, PNG
307.243, 2012, Jan Average, Papua New Guinea, PNG
346.28, 2012, Feb Average, Papua New Guinea, PNG
373.836, 2012, Mar Average, Papua New Guinea, PNG
336.925, 2012, Apr Average, Papua New Guinea, PNG
280.506, 2012, May Average, Papua New Guinea, PNG
224.145, 2012, Jun Average, Papua New Guinea, PNG
189.964, 2012, Jul Average, Papua New Guinea, PNG
203.823, 2012, Aug Average, Papua New Guinea, PNG
300.794, 2012, Sep Average, Papua New Guinea, PNG
241.207, 2012, Oct Average, Papua New Guinea, PNG
259.949, 2012, Nov Average, Papua New Guinea, PNG
230.884, 2012, Dec Average, Papua New Guinea, PNG
307.243, 2013, Jan Average, Papua New Guinea, PNG
305.243, 2013, Feb Average, Papua New Guinea, PNG
333.609, 2013, Mar Average, Papua New Guinea, PNG
321.245, 2013, Apr Average, Papua New Guinea, PNG
254.757, 2013, May Average, Papua New Guinea, PNG
207.825, 2013, Jun Average, Papua New Guinea, PNG
207.551, 2013, Jul Average, Papua New Guinea, PNG
203.823, 2013, Aug Average, Papua New Guinea, PNG
213.925, 2013, Sep Average, Papua New Guinea, PNG
239.805, 2013, Oct Average, Papua New Guinea, PNG
228.207, 2013, Nov Average, Papua New Guinea, PNG
292.374, 2013, Dec Average, Papua New Guinea, PNG
307.243, 2014, Jan Average, Papua New Guinea, PNG
305.243, 2014, Feb Average, Papua New Guinea, PNG
276.442, 2014, Mar Average, Papua New Guinea, PNG
484.306, 2014, Apr Average, Papua New Guinea, PNG
254.757, 2014, May Average, Papua New Guinea, PNG
234.633, 2014, Jun Average, Papua New Guinea, PNG
189.293, 2014, Jul Average, Papua New Guinea, PNG
203.823, 2014, Aug Average, Papua New Guinea, PNG
152.872, 2014, Sep Average, Papua New Guinea, PNG
217.511, 2014, Oct Average, Papua New Guinea, PNG
250.173, 2014, Nov Average, Papua New Guinea, PNG
330.582, 2014, Dec Average, Papua New Guinea, PNG
307.243, 2015, Jan Average, Papua New Guinea, PNG
305.243, 2015, Feb Average, Papua New Guinea, PNG
333.609, 2015, Mar Average, Papua New Guinea, PNG
229.399, 2015, Apr Average, Papua New Guinea, PNG
254.757, 2015, May Average, Papua New Guinea, PNG
207.825, 2015, Jun Average, Papua New Guinea, PNG
207.551, 2015, Jul Average, Papua New Guinea, PNG
203.823, 2015, Aug Average, Papua New Guinea, PNG
137.866, 2015, Sep Average, Papua New Guinea, PNG
239.805, 2015, Oct Average, Papua New Guinea, PNG
228.207, 2015, Nov Average, Papua New Guinea, PNG
292.374, 2015, Dec Average, Papua New Guinea, PNG
307.243, 2016, Jan Average, Papua New Guinea, PNG
305.243, 2016, Feb Average, Papua New Guinea, PNG
333.609, 2016, Mar Average, Papua New Guinea, PNG
238.417, 2016, Apr Average, Papua New Guinea, PNG
254.757, 2016, May Average, Papua New Guinea, PNG
207.825, 2016, Jun Average, Papua New Guinea, PNG
207.551, 2016, Jul Average, Papua New Guinea, PNG
203.823, 2016, Aug Average, Papua New Guinea, PNG
320.095, 2016, Sep Average, Papua New Guinea, PNG
239.805, 2016, Oct Average, Papua New Guinea, PNG
228.207, 2016, Nov Average, Papua New Guinea, PNG
278.85, 2016, Dec Average, Papua New Guinea, PNG
107.959, 1991, Jan Average, Paraguay, PRY
92.3867, 1991, Feb Average, Paraguay, PRY
106.815, 1991, Mar Average, Paraguay, PRY
99.8114, 1991, Apr Average, Paraguay, PRY
103.786, 1991, May Average, Paraguay, PRY
85.3025, 1991, Jun Average, Paraguay, PRY
27.9072, 1991, Jul Average, Paraguay, PRY
6.92694, 1991, Aug Average, Paraguay, PRY
97.113, 1991, Sep Average, Paraguay, PRY
96.0413, 1991, Oct Average, Paraguay, PRY
115.688, 1991, Nov Average, Paraguay, PRY
177.349, 1991, Dec Average, Paraguay, PRY
134.733, 1992, Jan Average, Paraguay, PRY
162.656, 1992, Feb Average, Paraguay, PRY
146.777, 1992, Mar Average, Paraguay, PRY
182.277, 1992, Apr Average, Paraguay, PRY
135.373, 1992, May Average, Paraguay, PRY
58.686, 1992, Jun Average, Paraguay, PRY
42.7243, 1992, Jul Average, Paraguay, PRY
62.396, 1992, Aug Average, Paraguay, PRY
103.193, 1992, Sep Average, Paraguay, PRY
144.497, 1992, Oct Average, Paraguay, PRY
130.36, 1992, Nov Average, Paraguay, PRY
115.752, 1992, Dec Average, Paraguay, PRY
117.279, 1993, Jan Average, Paraguay, PRY
64.6779, 1993, Feb Average, Paraguay, PRY
93.5795, 1993, Mar Average, Paraguay, PRY
45.8028, 1993, Apr Average, Paraguay, PRY
71.1967, 1993, May Average, Paraguay, PRY
37.1968, 1993, Jun Average, Paraguay, PRY
52.9493, 1993, Jul Average, Paraguay, PRY
22.5669, 1993, Aug Average, Paraguay, PRY
58.8535, 1993, Sep Average, Paraguay, PRY
143.905, 1993, Oct Average, Paraguay, PRY
133.8, 1993, Nov Average, Paraguay, PRY
95.3214, 1993, Dec Average, Paraguay, PRY
95.462, 1994, Jan Average, Paraguay, PRY
137.93, 1994, Feb Average, Paraguay, PRY
73.61, 1994, Mar Average, Paraguay, PRY
79.992, 1994, Apr Average, Paraguay, PRY
118.065, 1994, May Average, Paraguay, PRY
66.0528, 1994, Jun Average, Paraguay, PRY
54.97, 1994, Jul Average, Paraguay, PRY
15.5097, 1994, Aug Average, Paraguay, PRY
72.8522, 1994, Sep Average, Paraguay, PRY
139.626, 1994, Oct Average, Paraguay, PRY
176.745, 1994, Nov Average, Paraguay, PRY
124.157, 1994, Dec Average, Paraguay, PRY
184.75, 1995, Jan Average, Paraguay, PRY
114.466, 1995, Feb Average, Paraguay, PRY
114.146, 1995, Mar Average, Paraguay, PRY
77.6327, 1995, Apr Average, Paraguay, PRY
66.248, 1995, May Average, Paraguay, PRY
20.9955, 1995, Jun Average, Paraguay, PRY
21.0503, 1995, Jul Average, Paraguay, PRY
8.63106, 1995, Aug Average, Paraguay, PRY
53.483, 1995, Sep Average, Paraguay, PRY
125.368, 1995, Oct Average, Paraguay, PRY
110.062, 1995, Nov Average, Paraguay, PRY
105.095, 1995, Dec Average, Paraguay, PRY
175.208, 1996, Jan Average, Paraguay, PRY
129.129, 1996, Feb Average, Paraguay, PRY
137.711, 1996, Mar Average, Paraguay, PRY
132.901, 1996, Apr Average, Paraguay, PRY
79.2379, 1996, May Average, Paraguay, PRY
26.4166, 1996, Jun Average, Paraguay, PRY
15.3724, 1996, Jul Average, Paraguay, PRY
28.4684, 1996, Aug Average, Paraguay, PRY
65.4116, 1996, Sep Average, Paraguay, PRY
183.47, 1996, Oct Average, Paraguay, PRY
125.167, 1996, Nov Average, Paraguay, PRY
175.031, 1996, Dec Average, Paraguay, PRY
159.263, 1997, Jan Average, Paraguay, PRY
139.976, 1997, Feb Average, Paraguay, PRY
63.6415, 1997, Mar Average, Paraguay, PRY
93.7344, 1997, Apr Average, Paraguay, PRY
111.526, 1997, May Average, Paraguay, PRY
84.479, 1997, Jun Average, Paraguay, PRY
43.8489, 1997, Jul Average, Paraguay, PRY
24.4268, 1997, Aug Average, Paraguay, PRY
100.329, 1997, Sep Average, Paraguay, PRY
121.604, 1997, Oct Average, Paraguay, PRY
210.085, 1997, Nov Average, Paraguay, PRY
160.397, 1997, Dec Average, Paraguay, PRY
124.349, 1998, Jan Average, Paraguay, PRY
184.08, 1998, Feb Average, Paraguay, PRY
169.774, 1998, Mar Average, Paraguay, PRY
178.653, 1998, Apr Average, Paraguay, PRY
65.9849, 1998, May Average, Paraguay, PRY
39.9756, 1998, Jun Average, Paraguay, PRY
33.4524, 1998, Jul Average, Paraguay, PRY
102.805, 1998, Aug Average, Paraguay, PRY
96.221, 1998, Sep Average, Paraguay, PRY
121.409, 1998, Oct Average, Paraguay, PRY
120.596, 1998, Nov Average, Paraguay, PRY
144.582, 1998, Dec Average, Paraguay, PRY
119.048, 1999, Jan Average, Paraguay, PRY
87.2484, 1999, Feb Average, Paraguay, PRY
166.446, 1999, Mar Average, Paraguay, PRY
99.1978, 1999, Apr Average, Paraguay, PRY
86.2961, 1999, May Average, Paraguay, PRY
66.2103, 1999, Jun Average, Paraguay, PRY
34.0412, 1999, Jul Average, Paraguay, PRY
2.75138, 1999, Aug Average, Paraguay, PRY
36.8827, 1999, Sep Average, Paraguay, PRY
41.8711, 1999, Oct Average, Paraguay, PRY
73.2724, 1999, Nov Average, Paraguay, PRY
122.989, 1999, Dec Average, Paraguay, PRY
112.04, 2000, Jan Average, Paraguay, PRY
92.9568, 2000, Feb Average, Paraguay, PRY
119.876, 2000, Mar Average, Paraguay, PRY
100.676, 2000, Apr Average, Paraguay, PRY
96.7644, 2000, May Average, Paraguay, PRY
97.9453, 2000, Jun Average, Paraguay, PRY
35.7604, 2000, Jul Average, Paraguay, PRY
44.4133, 2000, Aug Average, Paraguay, PRY
36.1294, 2000, Sep Average, Paraguay, PRY
146.933, 2000, Oct Average, Paraguay, PRY
150.317, 2000, Nov Average, Paraguay, PRY
122.537, 2000, Dec Average, Paraguay, PRY
120.206, 2001, Jan Average, Paraguay, PRY
187.281, 2001, Feb Average, Paraguay, PRY
99.4987, 2001, Mar Average, Paraguay, PRY
126.296, 2001, Apr Average, Paraguay, PRY
36.4274, 2001, May Average, Paraguay, PRY
36.4127, 2001, Jun Average, Paraguay, PRY
20.9925, 2001, Jul Average, Paraguay, PRY
19.8615, 2001, Aug Average, Paraguay, PRY
39.6429, 2001, Sep Average, Paraguay, PRY
105.024, 2001, Oct Average, Paraguay, PRY
127.773, 2001, Nov Average, Paraguay, PRY
108.111, 2001, Dec Average, Paraguay, PRY
120.949, 2002, Jan Average, Paraguay, PRY
131.638, 2002, Feb Average, Paraguay, PRY
132.686, 2002, Mar Average, Paraguay, PRY
103.502, 2002, Apr Average, Paraguay, PRY
136.647, 2002, May Average, Paraguay, PRY
37.3924, 2002, Jun Average, Paraguay, PRY
50.0745, 2002, Jul Average, Paraguay, PRY
43.3525, 2002, Aug Average, Paraguay, PRY
42.3419, 2002, Sep Average, Paraguay, PRY
134.877, 2002, Oct Average, Paraguay, PRY
113.697, 2002, Nov Average, Paraguay, PRY
136.089, 2002, Dec Average, Paraguay, PRY
168.926, 2003, Jan Average, Paraguay, PRY
129.435, 2003, Feb Average, Paraguay, PRY
143.667, 2003, Mar Average, Paraguay, PRY
85.956, 2003, Apr Average, Paraguay, PRY
35.7404, 2003, May Average, Paraguay, PRY
52.3057, 2003, Jun Average, Paraguay, PRY
19.7633, 2003, Jul Average, Paraguay, PRY
25.6017, 2003, Aug Average, Paraguay, PRY
72.8062, 2003, Sep Average, Paraguay, PRY
128.431, 2003, Oct Average, Paraguay, PRY
125.004, 2003, Nov Average, Paraguay, PRY
188.96, 2003, Dec Average, Paraguay, PRY
101.267, 2004, Jan Average, Paraguay, PRY
82.1488, 2004, Feb Average, Paraguay, PRY
74.6181, 2004, Mar Average, Paraguay, PRY
103.787, 2004, Apr Average, Paraguay, PRY
90.9472, 2004, May Average, Paraguay, PRY
75.2491, 2004, Jun Average, Paraguay, PRY
46.2875, 2004, Jul Average, Paraguay, PRY
7.36309, 2004, Aug Average, Paraguay, PRY
37.6269, 2004, Sep Average, Paraguay, PRY
132.115, 2004, Oct Average, Paraguay, PRY
171.449, 2004, Nov Average, Paraguay, PRY
115.158, 2004, Dec Average, Paraguay, PRY
147.19, 2005, Jan Average, Paraguay, PRY
55.1326, 2005, Feb Average, Paraguay, PRY
64.4781, 2005, Mar Average, Paraguay, PRY
143.941, 2005, Apr Average, Paraguay, PRY
113.362, 2005, May Average, Paraguay, PRY
74.6691, 2005, Jun Average, Paraguay, PRY
16.1552, 2005, Jul Average, Paraguay, PRY
15.0492, 2005, Aug Average, Paraguay, PRY
56.7518, 2005, Sep Average, Paraguay, PRY
130.829, 2005, Oct Average, Paraguay, PRY
112.435, 2005, Nov Average, Paraguay, PRY
97.1663, 2005, Dec Average, Paraguay, PRY
111.276, 2006, Jan Average, Paraguay, PRY
95.3189, 2006, Feb Average, Paraguay, PRY
146.295, 2006, Mar Average, Paraguay, PRY
98.6053, 2006, Apr Average, Paraguay, PRY
31.9395, 2006, May Average, Paraguay, PRY
32.9205, 2006, Jun Average, Paraguay, PRY
25.164, 2006, Jul Average, Paraguay, PRY
34.9482, 2006, Aug Average, Paraguay, PRY
75.4787, 2006, Sep Average, Paraguay, PRY
182.338, 2006, Oct Average, Paraguay, PRY
156.419, 2006, Nov Average, Paraguay, PRY
185.217, 2006, Dec Average, Paraguay, PRY
194.61, 2007, Jan Average, Paraguay, PRY
160.711, 2007, Feb Average, Paraguay, PRY
92.0747, 2007, Mar Average, Paraguay, PRY
133.742, 2007, Apr Average, Paraguay, PRY
75.5361, 2007, May Average, Paraguay, PRY
4.9441, 2007, Jun Average, Paraguay, PRY
37.7649, 2007, Jul Average, Paraguay, PRY
9.74349, 2007, Aug Average, Paraguay, PRY
22.5864, 2007, Sep Average, Paraguay, PRY
40.9273, 2007, Oct Average, Paraguay, PRY
136.926, 2007, Nov Average, Paraguay, PRY
157.876, 2007, Dec Average, Paraguay, PRY
179.546, 2008, Jan Average, Paraguay, PRY
171.423, 2008, Feb Average, Paraguay, PRY
62.5078, 2008, Mar Average, Paraguay, PRY
94.0044, 2008, Apr Average, Paraguay, PRY
35.451, 2008, May Average, Paraguay, PRY
43.0567, 2008, Jun Average, Paraguay, PRY
23.7379, 2008, Jul Average, Paraguay, PRY
30.2293, 2008, Aug Average, Paraguay, PRY
41.1372, 2008, Sep Average, Paraguay, PRY
145.906, 2008, Oct Average, Paraguay, PRY
112.158, 2008, Nov Average, Paraguay, PRY
66.9875, 2008, Dec Average, Paraguay, PRY
106.09, 2009, Jan Average, Paraguay, PRY
120.535, 2009, Feb Average, Paraguay, PRY
60.1148, 2009, Mar Average, Paraguay, PRY
28.5503, 2009, Apr Average, Paraguay, PRY
126.472, 2009, May Average, Paraguay, PRY
42.2686, 2009, Jun Average, Paraguay, PRY
95.1143, 2009, Jul Average, Paraguay, PRY
36.2231, 2009, Aug Average, Paraguay, PRY
52.2798, 2009, Sep Average, Paraguay, PRY
121.275, 2009, Oct Average, Paraguay, PRY
152.174, 2009, Nov Average, Paraguay, PRY
184.131, 2009, Dec Average, Paraguay, PRY
132.29, 2010, Jan Average, Paraguay, PRY
148.328, 2010, Feb Average, Paraguay, PRY
107.887, 2010, Mar Average, Paraguay, PRY
58.1577, 2010, Apr Average, Paraguay, PRY
141.745, 2010, May Average, Paraguay, PRY
19.4779, 2010, Jun Average, Paraguay, PRY
96.6889, 2010, Jul Average, Paraguay, PRY
5.05369, 2010, Aug Average, Paraguay, PRY
90.1604, 2010, Sep Average, Paraguay, PRY
101.108, 2010, Oct Average, Paraguay, PRY
87.385, 2010, Nov Average, Paraguay, PRY
141.105, 2010, Dec Average, Paraguay, PRY
109.571, 2011, Jan Average, Paraguay, PRY
176.012, 2011, Feb Average, Paraguay, PRY
81.6558, 2011, Mar Average, Paraguay, PRY
132.187, 2011, Apr Average, Paraguay, PRY
29.8933, 2011, May Average, Paraguay, PRY
44.0461, 2011, Jun Average, Paraguay, PRY
82.4376, 2011, Jul Average, Paraguay, PRY
13.8644, 2011, Aug Average, Paraguay, PRY
64.2983, 2011, Sep Average, Paraguay, PRY
147.961, 2011, Oct Average, Paraguay, PRY
131.019, 2011, Nov Average, Paraguay, PRY
80.6532, 2011, Dec Average, Paraguay, PRY
132.835, 2012, Jan Average, Paraguay, PRY
121.763, 2012, Feb Average, Paraguay, PRY
80.0039, 2012, Mar Average, Paraguay, PRY
179.649, 2012, Apr Average, Paraguay, PRY
80.6627, 2012, May Average, Paraguay, PRY
74.4689, 2012, Jun Average, Paraguay, PRY
38.6701, 2012, Jul Average, Paraguay, PRY
22.5103, 2012, Aug Average, Paraguay, PRY
30.8854, 2012, Sep Average, Paraguay, PRY
124.01, 2012, Oct Average, Paraguay, PRY
131.022, 2012, Nov Average, Paraguay, PRY
101.306, 2012, Dec Average, Paraguay, PRY
64.4493, 2013, Jan Average, Paraguay, PRY
82.3294, 2013, Feb Average, Paraguay, PRY
89.5656, 2013, Mar Average, Paraguay, PRY
153.124, 2013, Apr Average, Paraguay, PRY
103.685, 2013, May Average, Paraguay, PRY
112.752, 2013, Jun Average, Paraguay, PRY
23.7748, 2013, Jul Average, Paraguay, PRY
20.0894, 2013, Aug Average, Paraguay, PRY
46.0205, 2013, Sep Average, Paraguay, PRY
153.726, 2013, Oct Average, Paraguay, PRY
120.59, 2013, Nov Average, Paraguay, PRY
94.4695, 2013, Dec Average, Paraguay, PRY
151.474, 2014, Jan Average, Paraguay, PRY
118.196, 2014, Feb Average, Paraguay, PRY
158.403, 2014, Mar Average, Paraguay, PRY
170.589, 2014, Apr Average, Paraguay, PRY
144.074, 2014, May Average, Paraguay, PRY
110.171, 2014, Jun Average, Paraguay, PRY
95.6629, 2014, Jul Average, Paraguay, PRY
13.5063, 2014, Aug Average, Paraguay, PRY
89.1297, 2014, Sep Average, Paraguay, PRY
61.2594, 2014, Oct Average, Paraguay, PRY
180.459, 2014, Nov Average, Paraguay, PRY
99.3514, 2014, Dec Average, Paraguay, PRY
123.098, 2015, Jan Average, Paraguay, PRY
98.2723, 2015, Feb Average, Paraguay, PRY
59.318, 2015, Mar Average, Paraguay, PRY
151.64, 2015, Apr Average, Paraguay, PRY
180.263, 2015, May Average, Paraguay, PRY
83.5095, 2015, Jun Average, Paraguay, PRY
92.8606, 2015, Jul Average, Paraguay, PRY
71.9083, 2015, Aug Average, Paraguay, PRY
77.5346, 2015, Sep Average, Paraguay, PRY
122.942, 2015, Oct Average, Paraguay, PRY
160.398, 2015, Nov Average, Paraguay, PRY
212.963, 2015, Dec Average, Paraguay, PRY
169.648, 2016, Jan Average, Paraguay, PRY
185.341, 2016, Feb Average, Paraguay, PRY
113.3, 2016, Mar Average, Paraguay, PRY
