Temperature - (Celsius), Year, Statistics, Country, ISO3
25.4634, 2013, Aug Average, Ghana, GHA
26.4055, 2013, Sep Average, Ghana, GHA
27.1306, 2013, Oct Average, Ghana, GHA
28.0064, 2013, Nov Average, Ghana, GHA
26.7947, 2013, Dec Average, Ghana, GHA
28.1109, 2014, Jan Average, Ghana, GHA
29.4404, 2014, Feb Average, Ghana, GHA
29.8524, 2014, Mar Average, Ghana, GHA
29.5376, 2014, Apr Average, Ghana, GHA
28.6009, 2014, May Average, Ghana, GHA
27.4984, 2014, Jun Average, Ghana, GHA
26.6209, 2014, Jul Average, Ghana, GHA
25.8925, 2014, Aug Average, Ghana, GHA
26.1498, 2014, Sep Average, Ghana, GHA
27.4078, 2014, Oct Average, Ghana, GHA
27.9465, 2014, Nov Average, Ghana, GHA
27.0925, 2014, Dec Average, Ghana, GHA
26.7665, 2015, Jan Average, Ghana, GHA
29.9821, 2015, Feb Average, Ghana, GHA
30.1337, 2015, Mar Average, Ghana, GHA
30.1087, 2015, Apr Average, Ghana, GHA
29.4925, 2015, May Average, Ghana, GHA
27.6998, 2015, Jun Average, Ghana, GHA
26.5791, 2015, Jul Average, Ghana, GHA
26.0949, 2015, Aug Average, Ghana, GHA
26.6828, 2015, Sep Average, Ghana, GHA
27.5572, 2015, Oct Average, Ghana, GHA
28.0464, 2015, Nov Average, Ghana, GHA
26.4993, 2015, Dec Average, Ghana, GHA
27.761, 2016, Jan Average, Ghana, GHA
30.1089, 2016, Feb Average, Ghana, GHA
30.5539, 2016, Mar Average, Ghana, GHA
30.4132, 2016, Apr Average, Ghana, GHA
29.0756, 2016, May Average, Ghana, GHA
27.2666, 2016, Jun Average, Ghana, GHA
26.3766, 2016, Jul Average, Ghana, GHA
26.1849, 2016, Aug Average, Ghana, GHA
26.5365, 2016, Sep Average, Ghana, GHA
27.8165, 2016, Oct Average, Ghana, GHA
28.5242, 2016, Nov Average, Ghana, GHA
28.0134, 2016, Dec Average, Ghana, GHA
3.91861, 1991, Jan Average, Greece, GRC
5.09455, 1991, Feb Average, Greece, GRC
9.25895, 1991, Mar Average, Greece, GRC
11.1008, 1991, Apr Average, Greece, GRC
14.1287, 1991, May Average, Greece, GRC
20.9697, 1991, Jun Average, Greece, GRC
22.7022, 1991, Jul Average, Greece, GRC
22.6577, 1991, Aug Average, Greece, GRC
19.5406, 1991, Sep Average, Greece, GRC
15.1167, 1991, Oct Average, Greece, GRC
10.2726, 1991, Nov Average, Greece, GRC
3.08697, 1991, Dec Average, Greece, GRC
3.7905, 1992, Jan Average, Greece, GRC
3.95993, 1992, Feb Average, Greece, GRC
7.50094, 1992, Mar Average, Greece, GRC
11.7246, 1992, Apr Average, Greece, GRC
15.7604, 1992, May Average, Greece, GRC
20.2093, 1992, Jun Average, Greece, GRC
22.2584, 1992, Jul Average, Greece, GRC
24.6659, 1992, Aug Average, Greece, GRC
19.2929, 1992, Sep Average, Greece, GRC
16.9822, 1992, Oct Average, Greece, GRC
10.465, 1992, Nov Average, Greece, GRC
4.60058, 1992, Dec Average, Greece, GRC
3.79214, 1993, Jan Average, Greece, GRC
3.36861, 1993, Feb Average, Greece, GRC
7.1785, 1993, Mar Average, Greece, GRC
11.9734, 1993, Apr Average, Greece, GRC
16.6209, 1993, May Average, Greece, GRC
21.3778, 1993, Jun Average, Greece, GRC
23.0411, 1993, Jul Average, Greece, GRC
23.862, 1993, Aug Average, Greece, GRC
19.59, 1993, Sep Average, Greece, GRC
16.3781, 1993, Oct Average, Greece, GRC
9.07118, 1993, Nov Average, Greece, GRC
7.43799, 1993, Dec Average, Greece, GRC
6.43991, 1994, Jan Average, Greece, GRC
6.03419, 1994, Feb Average, Greece, GRC
9.19675, 1994, Mar Average, Greece, GRC
12.9778, 1994, Apr Average, Greece, GRC
17.6104, 1994, May Average, Greece, GRC
20.8526, 1994, Jun Average, Greece, GRC
24.1082, 1994, Jul Average, Greece, GRC
24.9181, 1994, Aug Average, Greece, GRC
22.4503, 1994, Sep Average, Greece, GRC
16.3618, 1994, Oct Average, Greece, GRC
9.14728, 1994, Nov Average, Greece, GRC
5.34229, 1994, Dec Average, Greece, GRC
4.99704, 1995, Jan Average, Greece, GRC
7.71415, 1995, Feb Average, Greece, GRC
8.11374, 1995, Mar Average, Greece, GRC
11.2921, 1995, Apr Average, Greece, GRC
16.4029, 1995, May Average, Greece, GRC
21.8511, 1995, Jun Average, Greece, GRC
24.0823, 1995, Jul Average, Greece, GRC
22.7385, 1995, Aug Average, Greece, GRC
19.435, 1995, Sep Average, Greece, GRC
13.852, 1995, Oct Average, Greece, GRC
7.76382, 1995, Nov Average, Greece, GRC
7.18005, 1995, Dec Average, Greece, GRC
4.43407, 1996, Jan Average, Greece, GRC
5.0996, 1996, Feb Average, Greece, GRC
5.77649, 1996, Mar Average, Greece, GRC
10.8882, 1996, Apr Average, Greece, GRC
17.8538, 1996, May Average, Greece, GRC
21.7169, 1996, Jun Average, Greece, GRC
23.3023, 1996, Jul Average, Greece, GRC
23.3869, 1996, Aug Average, Greece, GRC
18.2718, 1996, Sep Average, Greece, GRC
13.4244, 1996, Oct Average, Greece, GRC
10.7041, 1996, Nov Average, Greece, GRC
7.06579, 1996, Dec Average, Greece, GRC
5.80158, 1997, Jan Average, Greece, GRC
5.8835, 1997, Feb Average, Greece, GRC
7.5572, 1997, Mar Average, Greece, GRC
8.80947, 1997, Apr Average, Greece, GRC
17.5623, 1997, May Average, Greece, GRC
21.6589, 1997, Jun Average, Greece, GRC
23.5354, 1997, Jul Average, Greece, GRC
21.8872, 1997, Aug Average, Greece, GRC
18.7223, 1997, Sep Average, Greece, GRC
13.6879, 1997, Oct Average, Greece, GRC
10.5592, 1997, Nov Average, Greece, GRC
6.23047, 1997, Dec Average, Greece, GRC
5.43591, 1998, Jan Average, Greece, GRC
7.20468, 1998, Feb Average, Greece, GRC
6.32811, 1998, Mar Average, Greece, GRC
13.1206, 1998, Apr Average, Greece, GRC
16.4856, 1998, May Average, Greece, GRC
22.1742, 1998, Jun Average, Greece, GRC
24.805, 1998, Jul Average, Greece, GRC
25.2112, 1998, Aug Average, Greece, GRC
19.654, 1998, Sep Average, Greece, GRC
15.8547, 1998, Oct Average, Greece, GRC
10.1646, 1998, Nov Average, Greece, GRC
4.68543, 1998, Dec Average, Greece, GRC
5.35984, 1999, Jan Average, Greece, GRC
5.36324, 1999, Feb Average, Greece, GRC
8.77052, 1999, Mar Average, Greece, GRC
12.9119, 1999, Apr Average, Greece, GRC
18.063, 1999, May Average, Greece, GRC
22.5453, 1999, Jun Average, Greece, GRC
24.365, 1999, Jul Average, Greece, GRC
24.6689, 1999, Aug Average, Greece, GRC
20.4813, 1999, Sep Average, Greece, GRC
16.5003, 1999, Oct Average, Greece, GRC
10.746, 1999, Nov Average, Greece, GRC
8.04936, 1999, Dec Average, Greece, GRC
2.64681, 2000, Jan Average, Greece, GRC
5.94456, 2000, Feb Average, Greece, GRC
8.06724, 2000, Mar Average, Greece, GRC
13.8384, 2000, Apr Average, Greece, GRC
18.1759, 2000, May Average, Greece, GRC
22.2705, 2000, Jun Average, Greece, GRC
24.6747, 2000, Jul Average, Greece, GRC
24.4526, 2000, Aug Average, Greece, GRC
19.9886, 2000, Sep Average, Greece, GRC
14.9268, 2000, Oct Average, Greece, GRC
12.3654, 2000, Nov Average, Greece, GRC
7.28838, 2000, Dec Average, Greece, GRC
6.537, 2001, Jan Average, Greece, GRC
6.65849, 2001, Feb Average, Greece, GRC
12.1494, 2001, Mar Average, Greece, GRC
12.3315, 2001, Apr Average, Greece, GRC
17.5608, 2001, May Average, Greece, GRC
21.2601, 2001, Jun Average, Greece, GRC
25.0693, 2001, Jul Average, Greece, GRC
25.1163, 2001, Aug Average, Greece, GRC
20.5235, 2001, Sep Average, Greece, GRC
16.2588, 2001, Oct Average, Greece, GRC
9.86624, 2001, Nov Average, Greece, GRC
3.24205, 2001, Dec Average, Greece, GRC
3.61044, 2002, Jan Average, Greece, GRC
8.36042, 2002, Feb Average, Greece, GRC
9.82321, 2002, Mar Average, Greece, GRC
11.9559, 2002, Apr Average, Greece, GRC
17.6112, 2002, May Average, Greece, GRC
22.4174, 2002, Jun Average, Greece, GRC
24.8773, 2002, Jul Average, Greece, GRC
23.4532, 2002, Aug Average, Greece, GRC
19.1578, 2002, Sep Average, Greece, GRC
15.0667, 2002, Oct Average, Greece, GRC
11.3577, 2002, Nov Average, Greece, GRC
5.67808, 2002, Dec Average, Greece, GRC
6.92505, 2003, Jan Average, Greece, GRC
2.29013, 2003, Feb Average, Greece, GRC
6.6403, 2003, Mar Average, Greece, GRC
10.7313, 2003, Apr Average, Greece, GRC
18.8125, 2003, May Average, Greece, GRC
23.021, 2003, Jun Average, Greece, GRC
24.7197, 2003, Jul Average, Greece, GRC
25.3691, 2003, Aug Average, Greece, GRC
19.5666, 2003, Sep Average, Greece, GRC
15.8815, 2003, Oct Average, Greece, GRC
10.9191, 2003, Nov Average, Greece, GRC
5.79291, 2003, Dec Average, Greece, GRC
3.89749, 2004, Jan Average, Greece, GRC
5.90388, 2004, Feb Average, Greece, GRC
8.93258, 2004, Mar Average, Greece, GRC
12.5844, 2004, Apr Average, Greece, GRC
16.0094, 2004, May Average, Greece, GRC
21.2084, 2004, Jun Average, Greece, GRC
24.1501, 2004, Jul Average, Greece, GRC
23.3983, 2004, Aug Average, Greece, GRC
19.956, 2004, Sep Average, Greece, GRC
16.6708, 2004, Oct Average, Greece, GRC
10.5258, 2004, Nov Average, Greece, GRC
7.22983, 2004, Dec Average, Greece, GRC
5.02492, 2005, Jan Average, Greece, GRC
4.34906, 2005, Feb Average, Greece, GRC
8.33698, 2005, Mar Average, Greece, GRC
12.0584, 2005, Apr Average, Greece, GRC
17.3928, 2005, May Average, Greece, GRC
20.9136, 2005, Jun Average, Greece, GRC
24.226, 2005, Jul Average, Greece, GRC
23.8485, 2005, Aug Average, Greece, GRC
20.1668, 2005, Sep Average, Greece, GRC
14.1927, 2005, Oct Average, Greece, GRC
9.36498, 2005, Nov Average, Greece, GRC
6.41238, 2005, Dec Average, Greece, GRC
2.80728, 2006, Jan Average, Greece, GRC
5.41945, 2006, Feb Average, Greece, GRC
8.62101, 2006, Mar Average, Greece, GRC
13.1103, 2006, Apr Average, Greece, GRC
17.4467, 2006, May Average, Greece, GRC
21.3413, 2006, Jun Average, Greece, GRC
23.9893, 2006, Jul Average, Greece, GRC
24.6222, 2006, Aug Average, Greece, GRC
19.925, 2006, Sep Average, Greece, GRC
15.3092, 2006, Oct Average, Greece, GRC
8.72016, 2006, Nov Average, Greece, GRC
5.70604, 2006, Dec Average, Greece, GRC
6.34733, 2007, Jan Average, Greece, GRC
6.69923, 2007, Feb Average, Greece, GRC
9.52119, 2007, Mar Average, Greece, GRC
12.8486, 2007, Apr Average, Greece, GRC
17.9203, 2007, May Average, Greece, GRC
22.978, 2007, Jun Average, Greece, GRC
25.7964, 2007, Jul Average, Greece, GRC
24.8685, 2007, Aug Average, Greece, GRC
19.5344, 2007, Sep Average, Greece, GRC
15.2786, 2007, Oct Average, Greece, GRC
9.64298, 2007, Nov Average, Greece, GRC
4.61202, 2007, Dec Average, Greece, GRC
4.37924, 2008, Jan Average, Greece, GRC
5.60921, 2008, Feb Average, Greece, GRC
10.5083, 2008, Mar Average, Greece, GRC
13.1876, 2008, Apr Average, Greece, GRC
17.3166, 2008, May Average, Greece, GRC
22.6791, 2008, Jun Average, Greece, GRC
24.5925, 2008, Jul Average, Greece, GRC
25.2136, 2008, Aug Average, Greece, GRC
19.6135, 2008, Sep Average, Greece, GRC
15.2317, 2008, Oct Average, Greece, GRC
11.3356, 2008, Nov Average, Greece, GRC
6.85795, 2008, Dec Average, Greece, GRC
6.15762, 2009, Jan Average, Greece, GRC
5.52956, 2009, Feb Average, Greece, GRC
8.22341, 2009, Mar Average, Greece, GRC
12.655, 2009, Apr Average, Greece, GRC
18.0736, 2009, May Average, Greece, GRC
21.8152, 2009, Jun Average, Greece, GRC
24.6913, 2009, Jul Average, Greece, GRC
24.2471, 2009, Aug Average, Greece, GRC
19.7327, 2009, Sep Average, Greece, GRC
15.3441, 2009, Oct Average, Greece, GRC
10.5148, 2009, Nov Average, Greece, GRC
8.25615, 2009, Dec Average, Greece, GRC
5.4958, 2010, Jan Average, Greece, GRC
7.47473, 2010, Feb Average, Greece, GRC
9.27973, 2010, Mar Average, Greece, GRC
13.4312, 2010, Apr Average, Greece, GRC
17.6834, 2010, May Average, Greece, GRC
21.3807, 2010, Jun Average, Greece, GRC
24.6069, 2010, Jul Average, Greece, GRC
25.8605, 2010, Aug Average, Greece, GRC
20.4344, 2010, Sep Average, Greece, GRC
14.4371, 2010, Oct Average, Greece, GRC
13.5378, 2010, Nov Average, Greece, GRC
7.75746, 2010, Dec Average, Greece, GRC
5.05354, 2011, Jan Average, Greece, GRC
5.98581, 2011, Feb Average, Greece, GRC
8.31739, 2011, Mar Average, Greece, GRC
11.7761, 2011, Apr Average, Greece, GRC
16.5518, 2011, May Average, Greece, GRC
21.3966, 2011, Jun Average, Greece, GRC
24.8033, 2011, Jul Average, Greece, GRC
24.3921, 2011, Aug Average, Greece, GRC
22.1927, 2011, Sep Average, Greece, GRC
13.2967, 2011, Oct Average, Greece, GRC
7.81676, 2011, Nov Average, Greece, GRC
6.43293, 2011, Dec Average, Greece, GRC
2.85525, 2012, Jan Average, Greece, GRC
4.01973, 2012, Feb Average, Greece, GRC
8.94259, 2012, Mar Average, Greece, GRC
13.5577, 2012, Apr Average, Greece, GRC
17.5411, 2012, May Average, Greece, GRC
23.1112, 2012, Jun Average, Greece, GRC
25.9151, 2012, Jul Average, Greece, GRC
25.6196, 2012, Aug Average, Greece, GRC
21.3151, 2012, Sep Average, Greece, GRC
17.637, 2012, Oct Average, Greece, GRC
12.2798, 2012, Nov Average, Greece, GRC
5.74299, 2012, Dec Average, Greece, GRC
5.72611, 2013, Jan Average, Greece, GRC
7.1486, 2013, Feb Average, Greece, GRC
9.77241, 2013, Mar Average, Greece, GRC
13.9478, 2013, Apr Average, Greece, GRC
18.9628, 2013, May Average, Greece, GRC
21.5825, 2013, Jun Average, Greece, GRC
24.342, 2013, Jul Average, Greece, GRC
25.3917, 2013, Aug Average, Greece, GRC
20.6809, 2013, Sep Average, Greece, GRC
14.8989, 2013, Oct Average, Greece, GRC
11.6158, 2013, Nov Average, Greece, GRC
5.36586, 2013, Dec Average, Greece, GRC
7.18543, 2014, Jan Average, Greece, GRC
8.1539, 2014, Feb Average, Greece, GRC
9.89652, 2014, Mar Average, Greece, GRC
12.8186, 2014, Apr Average, Greece, GRC
16.7661, 2014, May Average, Greece, GRC
21.2348, 2014, Jun Average, Greece, GRC
23.6674, 2014, Jul Average, Greece, GRC
24.5461, 2014, Aug Average, Greece, GRC
20.0978, 2014, Sep Average, Greece, GRC
14.9359, 2014, Oct Average, Greece, GRC
10.944, 2014, Nov Average, Greece, GRC
7.4725, 2014, Dec Average, Greece, GRC
5.22897, 2015, Jan Average, Greece, GRC
5.81233, 2015, Feb Average, Greece, GRC
8.57033, 2015, Mar Average, Greece, GRC
12.1135, 2015, Apr Average, Greece, GRC
18.0439, 2015, May Average, Greece, GRC
20.8654, 2015, Jun Average, Greece, GRC
25.0275, 2015, Jul Average, Greece, GRC
24.2613, 2015, Aug Average, Greece, GRC
21.6161, 2015, Sep Average, Greece, GRC
15.5833, 2015, Oct Average, Greece, GRC
11.6731, 2015, Nov Average, Greece, GRC
5.80603, 2015, Dec Average, Greece, GRC
5.54565, 2016, Jan Average, Greece, GRC
9.91884, 2016, Feb Average, Greece, GRC
9.85232, 2016, Mar Average, Greece, GRC
15.0309, 2016, Apr Average, Greece, GRC
16.8974, 2016, May Average, Greece, GRC
22.6872, 2016, Jun Average, Greece, GRC
25.0758, 2016, Jul Average, Greece, GRC
24.732, 2016, Aug Average, Greece, GRC
20.3804, 2016, Sep Average, Greece, GRC
15.5171, 2016, Oct Average, Greece, GRC
10.6815, 2016, Nov Average, Greece, GRC
3.75937, 2016, Dec Average, Greece, GRC
-26.265, 1991, Jan Average, Greenland, GRL
-26.94, 1991, Feb Average, Greenland, GRL
-26.702, 1991, Mar Average, Greenland, GRL
-23.108, 1991, Apr Average, Greenland, GRL
-12.999, 1991, May Average, Greenland, GRL
-5.8635, 1991, Jun Average, Greenland, GRL
-2.0892, 1991, Jul Average, Greenland, GRL
-5.146, 1991, Aug Average, Greenland, GRL
-12.378, 1991, Sep Average, Greenland, GRL
-19.113, 1991, Oct Average, Greenland, GRL
-24.217, 1991, Nov Average, Greenland, GRL
-26.606, 1991, Dec Average, Greenland, GRL
-25.579, 1992, Jan Average, Greenland, GRL
-29.905, 1992, Feb Average, Greenland, GRL
-29.041, 1992, Mar Average, Greenland, GRL
-23.521, 1992, Apr Average, Greenland, GRL
-15.161, 1992, May Average, Greenland, GRL
-7.4371, 1992, Jun Average, Greenland, GRL
-3.6166, 1992, Jul Average, Greenland, GRL
-6.85, 1992, Aug Average, Greenland, GRL
-13.343, 1992, Sep Average, Greenland, GRL
-18.851, 1992, Oct Average, Greenland, GRL
-24.209, 1992, Nov Average, Greenland, GRL
-27.022, 1992, Dec Average, Greenland, GRL
-28.502, 1993, Jan Average, Greenland, GRL
-27.564, 1993, Feb Average, Greenland, GRL
-30.859, 1993, Mar Average, Greenland, GRL
-22.106, 1993, Apr Average, Greenland, GRL
-13.622, 1993, May Average, Greenland, GRL
-6.6458, 1993, Jun Average, Greenland, GRL
-2.4996, 1993, Jul Average, Greenland, GRL
-6.4037, 1993, Aug Average, Greenland, GRL
-13.253, 1993, Sep Average, Greenland, GRL
-18.856, 1993, Oct Average, Greenland, GRL
-24.321, 1993, Nov Average, Greenland, GRL
-27.534, 1993, Dec Average, Greenland, GRL
-26.551, 1994, Jan Average, Greenland, GRL
-26.452, 1994, Feb Average, Greenland, GRL
-30.14, 1994, Mar Average, Greenland, GRL
-21.569, 1994, Apr Average, Greenland, GRL
-12.621, 1994, May Average, Greenland, GRL
-6.2261, 1994, Jun Average, Greenland, GRL
-2.8236, 1994, Jul Average, Greenland, GRL
-5.3586, 1994, Aug Average, Greenland, GRL
-12.693, 1994, Sep Average, Greenland, GRL
-19.754, 1994, Oct Average, Greenland, GRL
-24.295, 1994, Nov Average, Greenland, GRL
-27.552, 1994, Dec Average, Greenland, GRL
-27.409, 1995, Jan Average, Greenland, GRL
-28.678, 1995, Feb Average, Greenland, GRL
-30.282, 1995, Mar Average, Greenland, GRL
-18.551, 1995, Apr Average, Greenland, GRL
-12.655, 1995, May Average, Greenland, GRL
-5.4388, 1995, Jun Average, Greenland, GRL
-3.0466, 1995, Jul Average, Greenland, GRL
-5.6088, 1995, Aug Average, Greenland, GRL
-11.585, 1995, Sep Average, Greenland, GRL
-20.412, 1995, Oct Average, Greenland, GRL
-22.66, 1995, Nov Average, Greenland, GRL
-27.352, 1995, Dec Average, Greenland, GRL
-24.712, 1996, Jan Average, Greenland, GRL
-25.415, 1996, Feb Average, Greenland, GRL
-26.25, 1996, Mar Average, Greenland, GRL
-19.793, 1996, Apr Average, Greenland, GRL
-12.427, 1996, May Average, Greenland, GRL
-6.7898, 1996, Jun Average, Greenland, GRL
-3.2718, 1996, Jul Average, Greenland, GRL
-6.2506, 1996, Aug Average, Greenland, GRL
-13.335, 1996, Sep Average, Greenland, GRL
-19.879, 1996, Oct Average, Greenland, GRL
-22.067, 1996, Nov Average, Greenland, GRL
-25.427, 1996, Dec Average, Greenland, GRL
-25.555, 1997, Jan Average, Greenland, GRL
-28.02, 1997, Feb Average, Greenland, GRL
-27.425, 1997, Mar Average, Greenland, GRL
-21.181, 1997, Apr Average, Greenland, GRL
-13.246, 1997, May Average, Greenland, GRL
-5.7697, 1997, Jun Average, Greenland, GRL
-3.797, 1997, Jul Average, Greenland, GRL
-6.3548, 1997, Aug Average, Greenland, GRL
-13.696, 1997, Sep Average, Greenland, GRL
-19.615, 1997, Oct Average, Greenland, GRL
-23.166, 1997, Nov Average, Greenland, GRL
-24.733, 1997, Dec Average, Greenland, GRL
-24.859, 1998, Jan Average, Greenland, GRL
-28.307, 1998, Feb Average, Greenland, GRL
-27.153, 1998, Mar Average, Greenland, GRL
-20.196, 1998, Apr Average, Greenland, GRL
-13.124, 1998, May Average, Greenland, GRL
-5.5894, 1998, Jun Average, Greenland, GRL
-2.7266, 1998, Jul Average, Greenland, GRL
-5.2783, 1998, Aug Average, Greenland, GRL
-12.393, 1998, Sep Average, Greenland, GRL
-18.474, 1998, Oct Average, Greenland, GRL
-21.006, 1998, Nov Average, Greenland, GRL
-24.906, 1998, Dec Average, Greenland, GRL
-26.012, 1999, Jan Average, Greenland, GRL
-26.676, 1999, Feb Average, Greenland, GRL
-27.298, 1999, Mar Average, Greenland, GRL
-20.896, 1999, Apr Average, Greenland, GRL
-13.694, 1999, May Average, Greenland, GRL
-6.9082, 1999, Jun Average, Greenland, GRL
-2.544, 1999, Jul Average, Greenland, GRL
-6.5707, 1999, Aug Average, Greenland, GRL
-12.916, 1999, Sep Average, Greenland, GRL
-19.672, 1999, Oct Average, Greenland, GRL
-22.306, 1999, Nov Average, Greenland, GRL
-27.324, 1999, Dec Average, Greenland, GRL
-25.318, 2000, Jan Average, Greenland, GRL
-26.365, 2000, Feb Average, Greenland, GRL
-28.287, 2000, Mar Average, Greenland, GRL
-21.972, 2000, Apr Average, Greenland, GRL
-14.057, 2000, May Average, Greenland, GRL
-5.6495, 2000, Jun Average, Greenland, GRL
-2.8535, 2000, Jul Average, Greenland, GRL
-5.9372, 2000, Aug Average, Greenland, GRL
-13.046, 2000, Sep Average, Greenland, GRL
-19.017, 2000, Oct Average, Greenland, GRL
-23.648, 2000, Nov Average, Greenland, GRL
-26.002, 2000, Dec Average, Greenland, GRL
-24.767, 2001, Jan Average, Greenland, GRL
-26.99, 2001, Feb Average, Greenland, GRL
-29.376, 2001, Mar Average, Greenland, GRL
-23.387, 2001, Apr Average, Greenland, GRL
-13.898, 2001, May Average, Greenland, GRL
-6.0881, 2001, Jun Average, Greenland, GRL
-3.0364, 2001, Jul Average, Greenland, GRL
-4.9329, 2001, Aug Average, Greenland, GRL
-11.798, 2001, Sep Average, Greenland, GRL
-18.259, 2001, Oct Average, Greenland, GRL
-24.031, 2001, Nov Average, Greenland, GRL
-22.208, 2001, Dec Average, Greenland, GRL
-24.169, 2002, Jan Average, Greenland, GRL
-29.664, 2002, Feb Average, Greenland, GRL
-29.087, 2002, Mar Average, Greenland, GRL
-23.028, 2002, Apr Average, Greenland, GRL
-12.538, 2002, May Average, Greenland, GRL
-5.0988, 2002, Jun Average, Greenland, GRL
-2.9629, 2002, Jul Average, Greenland, GRL
-4.7192, 2002, Aug Average, Greenland, GRL
-11.186, 2002, Sep Average, Greenland, GRL
-16.175, 2002, Oct Average, Greenland, GRL
-21.957, 2002, Nov Average, Greenland, GRL
-21.444, 2002, Dec Average, Greenland, GRL
-23.378, 2003, Jan Average, Greenland, GRL
-25.591, 2003, Feb Average, Greenland, GRL
-28.081, 2003, Mar Average, Greenland, GRL
-21.711, 2003, Apr Average, Greenland, GRL
-12.677, 2003, May Average, Greenland, GRL
-5.402, 2003, Jun Average, Greenland, GRL
-1.4656, 2003, Jul Average, Greenland, GRL
-3.8977, 2003, Aug Average, Greenland, GRL
-10.902, 2003, Sep Average, Greenland, GRL
-17.16, 2003, Oct Average, Greenland, GRL
-22.982, 2003, Nov Average, Greenland, GRL
-25.382, 2003, Dec Average, Greenland, GRL
-24.786, 2004, Jan Average, Greenland, GRL
-25.933, 2004, Feb Average, Greenland, GRL
-28.01, 2004, Mar Average, Greenland, GRL
-20.365, 2004, Apr Average, Greenland, GRL
-12.307, 2004, May Average, Greenland, GRL
-5.9395, 2004, Jun Average, Greenland, GRL
-3.0326, 2004, Jul Average, Greenland, GRL
-4.7475, 2004, Aug Average, Greenland, GRL
-12.591, 2004, Sep Average, Greenland, GRL
-18.367, 2004, Oct Average, Greenland, GRL
-24.62, 2004, Nov Average, Greenland, GRL
-26.971, 2004, Dec Average, Greenland, GRL
-22.877, 2005, Jan Average, Greenland, GRL
-21.72, 2005, Feb Average, Greenland, GRL
-25.095, 2005, Mar Average, Greenland, GRL
-20.803, 2005, Apr Average, Greenland, GRL
-11.384, 2005, May Average, Greenland, GRL
-5.0068, 2005, Jun Average, Greenland, GRL
-2.1567, 2005, Jul Average, Greenland, GRL
-5.5465, 2005, Aug Average, Greenland, GRL
-12.958, 2005, Sep Average, Greenland, GRL
-19.916, 2005, Oct Average, Greenland, GRL
-22.491, 2005, Nov Average, Greenland, GRL
-22.906, 2005, Dec Average, Greenland, GRL
-22.231, 2006, Jan Average, Greenland, GRL
-25.332, 2006, Feb Average, Greenland, GRL
-26.142, 2006, Mar Average, Greenland, GRL
-20.78, 2006, Apr Average, Greenland, GRL
-11.369, 2006, May Average, Greenland, GRL
-6.7132, 2006, Jun Average, Greenland, GRL
-2.6377, 2006, Jul Average, Greenland, GRL
-5.3354, 2006, Aug Average, Greenland, GRL
-11.31, 2006, Sep Average, Greenland, GRL
-19.359, 2006, Oct Average, Greenland, GRL
-23.137, 2006, Nov Average, Greenland, GRL
-24.95, 2006, Dec Average, Greenland, GRL
-24.339, 2007, Jan Average, Greenland, GRL
-23.597, 2007, Feb Average, Greenland, GRL
-27.231, 2007, Mar Average, Greenland, GRL
-20.093, 2007, Apr Average, Greenland, GRL
-13.939, 2007, May Average, Greenland, GRL
-5.4325, 2007, Jun Average, Greenland, GRL
-2.2001, 2007, Jul Average, Greenland, GRL
-4.2115, 2007, Aug Average, Greenland, GRL
-12.577, 2007, Sep Average, Greenland, GRL
-18.566, 2007, Oct Average, Greenland, GRL
-23.038, 2007, Nov Average, Greenland, GRL
-25.131, 2007, Dec Average, Greenland, GRL
-26.518, 2008, Jan Average, Greenland, GRL
-24.038, 2008, Feb Average, Greenland, GRL
-29.022, 2008, Mar Average, Greenland, GRL
-22.299, 2008, Apr Average, Greenland, GRL
-12.597, 2008, May Average, Greenland, GRL
-4.2278, 2008, Jun Average, Greenland, GRL
-2.0416, 2008, Jul Average, Greenland, GRL
-4.5603, 2008, Aug Average, Greenland, GRL
-11.281, 2008, Sep Average, Greenland, GRL
-18.865, 2008, Oct Average, Greenland, GRL
-23.071, 2008, Nov Average, Greenland, GRL
-24.317, 2008, Dec Average, Greenland, GRL
-22.464, 2009, Jan Average, Greenland, GRL
-28.02, 2009, Feb Average, Greenland, GRL
-29.551, 2009, Mar Average, Greenland, GRL
-23.176, 2009, Apr Average, Greenland, GRL
-11.348, 2009, May Average, Greenland, GRL
-6.1564, 2009, Jun Average, Greenland, GRL
-1.4894, 2009, Jul Average, Greenland, GRL
-4.7162, 2009, Aug Average, Greenland, GRL
-12.481, 2009, Sep Average, Greenland, GRL
-19.609, 2009, Oct Average, Greenland, GRL
-22.954, 2009, Nov Average, Greenland, GRL
-21.569, 2009, Dec Average, Greenland, GRL
-22.689, 2010, Jan Average, Greenland, GRL
-24.239, 2010, Feb Average, Greenland, GRL
-26.772, 2010, Mar Average, Greenland, GRL
-18.915, 2010, Apr Average, Greenland, GRL
-10.807, 2010, May Average, Greenland, GRL
-5.2297, 2010, Jun Average, Greenland, GRL
-2.2356, 2010, Jul Average, Greenland, GRL
-4.2679, 2010, Aug Average, Greenland, GRL
-10.995, 2010, Sep Average, Greenland, GRL
-17.702, 2010, Oct Average, Greenland, GRL
-23.238, 2010, Nov Average, Greenland, GRL
-21.257, 2010, Dec Average, Greenland, GRL
-22.296, 2011, Jan Average, Greenland, GRL
-22.845, 2011, Feb Average, Greenland, GRL
-26.722, 2011, Mar Average, Greenland, GRL
-22.789, 2011, Apr Average, Greenland, GRL
-12.366, 2011, May Average, Greenland, GRL
