Temperature - (Celsius), Year, Statistics, Country, ISO3
19.9896, 2004, Aug Average, Madagascar, MDG
21.7084, 2004, Sep Average, Madagascar, MDG
22.713, 2004, Oct Average, Madagascar, MDG
23.8039, 2004, Nov Average, Madagascar, MDG
24.6164, 2004, Dec Average, Madagascar, MDG
24.9883, 2005, Jan Average, Madagascar, MDG
25.3219, 2005, Feb Average, Madagascar, MDG
24.8644, 2005, Mar Average, Madagascar, MDG
23.5686, 2005, Apr Average, Madagascar, MDG
21.9668, 2005, May Average, Madagascar, MDG
20.2989, 2005, Jun Average, Madagascar, MDG
19.1356, 2005, Jul Average, Madagascar, MDG
19.8653, 2005, Aug Average, Madagascar, MDG
21.5084, 2005, Sep Average, Madagascar, MDG
22.7068, 2005, Oct Average, Madagascar, MDG
23.8783, 2005, Nov Average, Madagascar, MDG
24.4889, 2005, Dec Average, Madagascar, MDG
25.1143, 2006, Jan Average, Madagascar, MDG
23.9173, 2006, Feb Average, Madagascar, MDG
24.9747, 2006, Mar Average, Madagascar, MDG
24.0048, 2006, Apr Average, Madagascar, MDG
21.7607, 2006, May Average, Madagascar, MDG
20.3077, 2006, Jun Average, Madagascar, MDG
19.4636, 2006, Jul Average, Madagascar, MDG
20.0127, 2006, Aug Average, Madagascar, MDG
20.8487, 2006, Sep Average, Madagascar, MDG
22.722, 2006, Oct Average, Madagascar, MDG
24.1421, 2006, Nov Average, Madagascar, MDG
25.1592, 2006, Dec Average, Madagascar, MDG
25.1947, 2007, Jan Average, Madagascar, MDG
25.3161, 2007, Feb Average, Madagascar, MDG
24.8314, 2007, Mar Average, Madagascar, MDG
23.8394, 2007, Apr Average, Madagascar, MDG
22.1701, 2007, May Average, Madagascar, MDG
20.2178, 2007, Jun Average, Madagascar, MDG
19.4027, 2007, Jul Average, Madagascar, MDG
19.9612, 2007, Aug Average, Madagascar, MDG
21.3687, 2007, Sep Average, Madagascar, MDG
22.6789, 2007, Oct Average, Madagascar, MDG
24.1567, 2007, Nov Average, Madagascar, MDG
24.9223, 2007, Dec Average, Madagascar, MDG
24.8668, 2008, Jan Average, Madagascar, MDG
24.7657, 2008, Feb Average, Madagascar, MDG
24.0556, 2008, Mar Average, Madagascar, MDG
22.943, 2008, Apr Average, Madagascar, MDG
21.4758, 2008, May Average, Madagascar, MDG
19.3188, 2008, Jun Average, Madagascar, MDG
19.4221, 2008, Jul Average, Madagascar, MDG
19.8432, 2008, Aug Average, Madagascar, MDG
21.1379, 2008, Sep Average, Madagascar, MDG
23.0827, 2008, Oct Average, Madagascar, MDG
24.1611, 2008, Nov Average, Madagascar, MDG
24.8269, 2008, Dec Average, Madagascar, MDG
25.4732, 2009, Jan Average, Madagascar, MDG
25.3384, 2009, Feb Average, Madagascar, MDG
24.5999, 2009, Mar Average, Madagascar, MDG
23.4624, 2009, Apr Average, Madagascar, MDG
21.906, 2009, May Average, Madagascar, MDG
20.478, 2009, Jun Average, Madagascar, MDG
19.547, 2009, Jul Average, Madagascar, MDG
19.8335, 2009, Aug Average, Madagascar, MDG
21.3793, 2009, Sep Average, Madagascar, MDG
22.9287, 2009, Oct Average, Madagascar, MDG
23.9565, 2009, Nov Average, Madagascar, MDG
24.9333, 2009, Dec Average, Madagascar, MDG
25.2486, 2010, Jan Average, Madagascar, MDG
25.6439, 2010, Feb Average, Madagascar, MDG
25.3312, 2010, Mar Average, Madagascar, MDG
24.5542, 2010, Apr Average, Madagascar, MDG
22.8534, 2010, May Average, Madagascar, MDG
20.685, 2010, Jun Average, Madagascar, MDG
19.8159, 2010, Jul Average, Madagascar, MDG
19.9555, 2010, Aug Average, Madagascar, MDG
21.2819, 2010, Sep Average, Madagascar, MDG
23.3313, 2010, Oct Average, Madagascar, MDG
24.071, 2010, Nov Average, Madagascar, MDG
24.8953, 2010, Dec Average, Madagascar, MDG
25.2438, 2011, Jan Average, Madagascar, MDG
24.9066, 2011, Feb Average, Madagascar, MDG
24.7464, 2011, Mar Average, Madagascar, MDG
24.349, 2011, Apr Average, Madagascar, MDG
22.0143, 2011, May Average, Madagascar, MDG
20.8071, 2011, Jun Average, Madagascar, MDG
19.775, 2011, Jul Average, Madagascar, MDG
19.8931, 2011, Aug Average, Madagascar, MDG
21.1838, 2011, Sep Average, Madagascar, MDG
22.8437, 2011, Oct Average, Madagascar, MDG
24.468, 2011, Nov Average, Madagascar, MDG
25.0793, 2011, Dec Average, Madagascar, MDG
24.5362, 2012, Jan Average, Madagascar, MDG
25.1903, 2012, Feb Average, Madagascar, MDG
24.5004, 2012, Mar Average, Madagascar, MDG
23.6886, 2012, Apr Average, Madagascar, MDG
21.9542, 2012, May Average, Madagascar, MDG
20.3639, 2012, Jun Average, Madagascar, MDG
19.4343, 2012, Jul Average, Madagascar, MDG
20.2689, 2012, Aug Average, Madagascar, MDG
21.5151, 2012, Sep Average, Madagascar, MDG
22.9651, 2012, Oct Average, Madagascar, MDG
23.9019, 2012, Nov Average, Madagascar, MDG
25.0025, 2012, Dec Average, Madagascar, MDG
25.3684, 2013, Jan Average, Madagascar, MDG
24.9126, 2013, Feb Average, Madagascar, MDG
24.8019, 2013, Mar Average, Madagascar, MDG
23.7019, 2013, Apr Average, Madagascar, MDG
21.8214, 2013, May Average, Madagascar, MDG
19.5401, 2013, Jun Average, Madagascar, MDG
19.2505, 2013, Jul Average, Madagascar, MDG
19.6413, 2013, Aug Average, Madagascar, MDG
21.621, 2013, Sep Average, Madagascar, MDG
22.5857, 2013, Oct Average, Madagascar, MDG
24.446, 2013, Nov Average, Madagascar, MDG
24.8396, 2013, Dec Average, Madagascar, MDG
24.9221, 2014, Jan Average, Madagascar, MDG
24.8834, 2014, Feb Average, Madagascar, MDG
25.3154, 2014, Mar Average, Madagascar, MDG
23.6326, 2014, Apr Average, Madagascar, MDG
21.8564, 2014, May Average, Madagascar, MDG
20.589, 2014, Jun Average, Madagascar, MDG
19.905, 2014, Jul Average, Madagascar, MDG
20.4327, 2014, Aug Average, Madagascar, MDG
21.3809, 2014, Sep Average, Madagascar, MDG
22.9134, 2014, Oct Average, Madagascar, MDG
24.2272, 2014, Nov Average, Madagascar, MDG
24.8329, 2014, Dec Average, Madagascar, MDG
25.0904, 2015, Jan Average, Madagascar, MDG
24.6545, 2015, Feb Average, Madagascar, MDG
24.5941, 2015, Mar Average, Madagascar, MDG
24.0109, 2015, Apr Average, Madagascar, MDG
22.4532, 2015, May Average, Madagascar, MDG
20.6737, 2015, Jun Average, Madagascar, MDG
20.0266, 2015, Jul Average, Madagascar, MDG
20.1369, 2015, Aug Average, Madagascar, MDG
21.2775, 2015, Sep Average, Madagascar, MDG
23.4257, 2015, Oct Average, Madagascar, MDG
24.1407, 2015, Nov Average, Madagascar, MDG
25.5607, 2015, Dec Average, Madagascar, MDG
25.2028, 2016, Jan Average, Madagascar, MDG
25.3506, 2016, Feb Average, Madagascar, MDG
25.4249, 2016, Mar Average, Madagascar, MDG
24.1394, 2016, Apr Average, Madagascar, MDG
21.0712, 2016, May Average, Madagascar, MDG
19.4696, 2016, Jun Average, Madagascar, MDG
19.148, 2016, Jul Average, Madagascar, MDG
20.3142, 2016, Aug Average, Madagascar, MDG
21.3703, 2016, Sep Average, Madagascar, MDG
23.1009, 2016, Oct Average, Madagascar, MDG
22.2425, 2016, Nov Average, Madagascar, MDG
25.1485, 2016, Dec Average, Madagascar, MDG
23.6508, 1991, Jan Average, Malawi, MWI
23.9218, 1991, Feb Average, Malawi, MWI
23.5731, 1991, Mar Average, Malawi, MWI
21.9495, 1991, Apr Average, Malawi, MWI
20.8961, 1991, May Average, Malawi, MWI
18.7806, 1991, Jun Average, Malawi, MWI
18.1263, 1991, Jul Average, Malawi, MWI
19.4982, 1991, Aug Average, Malawi, MWI
22.416, 1991, Sep Average, Malawi, MWI
24.034, 1991, Oct Average, Malawi, MWI
24.2275, 1991, Nov Average, Malawi, MWI
23.6088, 1991, Dec Average, Malawi, MWI
23.9316, 1992, Jan Average, Malawi, MWI
23.9907, 1992, Feb Average, Malawi, MWI
24.3544, 1992, Mar Average, Malawi, MWI
23.3957, 1992, Apr Average, Malawi, MWI
21.7766, 1992, May Average, Malawi, MWI
19.4934, 1992, Jun Average, Malawi, MWI
18.2282, 1992, Jul Average, Malawi, MWI
19.0081, 1992, Aug Average, Malawi, MWI
22.4878, 1992, Sep Average, Malawi, MWI
24.3282, 1992, Oct Average, Malawi, MWI
25.2697, 1992, Nov Average, Malawi, MWI
24.6972, 1992, Dec Average, Malawi, MWI
23.3235, 1993, Jan Average, Malawi, MWI
23.414, 1993, Feb Average, Malawi, MWI
23.0485, 1993, Mar Average, Malawi, MWI
23.4034, 1993, Apr Average, Malawi, MWI
21.455, 1993, May Average, Malawi, MWI
18.7868, 1993, Jun Average, Malawi, MWI
18.4602, 1993, Jul Average, Malawi, MWI
19.0804, 1993, Aug Average, Malawi, MWI
21.9608, 1993, Sep Average, Malawi, MWI
24.5438, 1993, Oct Average, Malawi, MWI
24.6744, 1993, Nov Average, Malawi, MWI
25.349, 1993, Dec Average, Malawi, MWI
24.011, 1994, Jan Average, Malawi, MWI
23.7454, 1994, Feb Average, Malawi, MWI
23.8532, 1994, Mar Average, Malawi, MWI
22.6076, 1994, Apr Average, Malawi, MWI
20.9113, 1994, May Average, Malawi, MWI
19.0856, 1994, Jun Average, Malawi, MWI
17.9349, 1994, Jul Average, Malawi, MWI
19.512, 1994, Aug Average, Malawi, MWI
22.3493, 1994, Sep Average, Malawi, MWI
23.393, 1994, Oct Average, Malawi, MWI
26.0297, 1994, Nov Average, Malawi, MWI
24.9666, 1994, Dec Average, Malawi, MWI
23.5551, 1995, Jan Average, Malawi, MWI
23.8538, 1995, Feb Average, Malawi, MWI
23.9866, 1995, Mar Average, Malawi, MWI
22.8077, 1995, Apr Average, Malawi, MWI
21.3385, 1995, May Average, Malawi, MWI
18.864, 1995, Jun Average, Malawi, MWI
18.8378, 1995, Jul Average, Malawi, MWI
20.7625, 1995, Aug Average, Malawi, MWI
22.6328, 1995, Sep Average, Malawi, MWI
25.7261, 1995, Oct Average, Malawi, MWI
26.1816, 1995, Nov Average, Malawi, MWI
24.1904, 1995, Dec Average, Malawi, MWI
23.8538, 1996, Jan Average, Malawi, MWI
23.2543, 1996, Feb Average, Malawi, MWI
23.0947, 1996, Mar Average, Malawi, MWI
21.6372, 1996, Apr Average, Malawi, MWI
20.8055, 1996, May Average, Malawi, MWI
18.7185, 1996, Jun Average, Malawi, MWI
18.0878, 1996, Jul Average, Malawi, MWI
20.0796, 1996, Aug Average, Malawi, MWI
22.7315, 1996, Sep Average, Malawi, MWI
24.4512, 1996, Oct Average, Malawi, MWI
26.5494, 1996, Nov Average, Malawi, MWI
24.5584, 1996, Dec Average, Malawi, MWI
24.005, 1997, Jan Average, Malawi, MWI
22.9842, 1997, Feb Average, Malawi, MWI
23.976, 1997, Mar Average, Malawi, MWI
22.3895, 1997, Apr Average, Malawi, MWI
20.2291, 1997, May Average, Malawi, MWI
20.0698, 1997, Jun Average, Malawi, MWI
18.3489, 1997, Jul Average, Malawi, MWI
20.235, 1997, Aug Average, Malawi, MWI
22.6732, 1997, Sep Average, Malawi, MWI
23.9194, 1997, Oct Average, Malawi, MWI
25.7338, 1997, Nov Average, Malawi, MWI
24.1158, 1997, Dec Average, Malawi, MWI
24.2617, 1998, Jan Average, Malawi, MWI
24.2212, 1998, Feb Average, Malawi, MWI
24.6963, 1998, Mar Average, Malawi, MWI
22.7927, 1998, Apr Average, Malawi, MWI
21.2923, 1998, May Average, Malawi, MWI
19.2231, 1998, Jun Average, Malawi, MWI
18.8204, 1998, Jul Average, Malawi, MWI
20.0835, 1998, Aug Average, Malawi, MWI
22.3873, 1998, Sep Average, Malawi, MWI
24.7634, 1998, Oct Average, Malawi, MWI
25.9187, 1998, Nov Average, Malawi, MWI
24.4186, 1998, Dec Average, Malawi, MWI
23.6788, 1999, Jan Average, Malawi, MWI
23.6763, 1999, Feb Average, Malawi, MWI
23.376, 1999, Mar Average, Malawi, MWI
22.0328, 1999, Apr Average, Malawi, MWI
20.5919, 1999, May Average, Malawi, MWI
19.0889, 1999, Jun Average, Malawi, MWI
18.1474, 1999, Jul Average, Malawi, MWI
19.6712, 1999, Aug Average, Malawi, MWI
21.7894, 1999, Sep Average, Malawi, MWI
23.4598, 1999, Oct Average, Malawi, MWI
25.173, 1999, Nov Average, Malawi, MWI
25.4544, 1999, Dec Average, Malawi, MWI
23.9165, 2000, Jan Average, Malawi, MWI
23.4182, 2000, Feb Average, Malawi, MWI
23.3848, 2000, Mar Average, Malawi, MWI
22.5988, 2000, Apr Average, Malawi, MWI
20.8315, 2000, May Average, Malawi, MWI
19.3831, 2000, Jun Average, Malawi, MWI
17.9599, 2000, Jul Average, Malawi, MWI
19.2881, 2000, Aug Average, Malawi, MWI
22.6288, 2000, Sep Average, Malawi, MWI
23.6556, 2000, Oct Average, Malawi, MWI
24.0213, 2000, Nov Average, Malawi, MWI
24.2734, 2000, Dec Average, Malawi, MWI
23.1873, 2001, Jan Average, Malawi, MWI
23.2368, 2001, Feb Average, Malawi, MWI
23.4073, 2001, Mar Average, Malawi, MWI
22.5408, 2001, Apr Average, Malawi, MWI
20.9311, 2001, May Average, Malawi, MWI
18.7053, 2001, Jun Average, Malawi, MWI
18.4011, 2001, Jul Average, Malawi, MWI
20.5326, 2001, Aug Average, Malawi, MWI
22.7627, 2001, Sep Average, Malawi, MWI
24.9032, 2001, Oct Average, Malawi, MWI
25.9346, 2001, Nov Average, Malawi, MWI
24.8674, 2001, Dec Average, Malawi, MWI
23.7904, 2002, Jan Average, Malawi, MWI
23.2642, 2002, Feb Average, Malawi, MWI
23.7065, 2002, Mar Average, Malawi, MWI
22.5006, 2002, Apr Average, Malawi, MWI
21.2668, 2002, May Average, Malawi, MWI
18.8005, 2002, Jun Average, Malawi, MWI
19.6603, 2002, Jul Average, Malawi, MWI
20.3502, 2002, Aug Average, Malawi, MWI
22.3377, 2002, Sep Average, Malawi, MWI
24.9711, 2002, Oct Average, Malawi, MWI
25.0123, 2002, Nov Average, Malawi, MWI
24.7178, 2002, Dec Average, Malawi, MWI
24.1235, 2003, Jan Average, Malawi, MWI
24.3912, 2003, Feb Average, Malawi, MWI
24.2596, 2003, Mar Average, Malawi, MWI
22.6113, 2003, Apr Average, Malawi, MWI
20.9107, 2003, May Average, Malawi, MWI
19.5472, 2003, Jun Average, Malawi, MWI
17.7885, 2003, Jul Average, Malawi, MWI
19.6986, 2003, Aug Average, Malawi, MWI
22.6246, 2003, Sep Average, Malawi, MWI
25.0777, 2003, Oct Average, Malawi, MWI
26.3227, 2003, Nov Average, Malawi, MWI
24.632, 2003, Dec Average, Malawi, MWI
24.243, 2004, Jan Average, Malawi, MWI
23.719, 2004, Feb Average, Malawi, MWI
24.0456, 2004, Mar Average, Malawi, MWI
22.3027, 2004, Apr Average, Malawi, MWI
19.8541, 2004, May Average, Malawi, MWI
18.4455, 2004, Jun Average, Malawi, MWI
18.2764, 2004, Jul Average, Malawi, MWI
20.9333, 2004, Aug Average, Malawi, MWI
22.4623, 2004, Sep Average, Malawi, MWI
24.6017, 2004, Oct Average, Malawi, MWI
26.3299, 2004, Nov Average, Malawi, MWI
23.8407, 2004, Dec Average, Malawi, MWI
24.0344, 2005, Jan Average, Malawi, MWI
25.1395, 2005, Feb Average, Malawi, MWI
24.6202, 2005, Mar Average, Malawi, MWI
23.2513, 2005, Apr Average, Malawi, MWI
21.2699, 2005, May Average, Malawi, MWI
20.4931, 2005, Jun Average, Malawi, MWI
18.7216, 2005, Jul Average, Malawi, MWI
20.9832, 2005, Aug Average, Malawi, MWI
22.585, 2005, Sep Average, Malawi, MWI
25.1819, 2005, Oct Average, Malawi, MWI
26.45, 2005, Nov Average, Malawi, MWI
24.9841, 2005, Dec Average, Malawi, MWI
23.6395, 2006, Jan Average, Malawi, MWI
23.5861, 2006, Feb Average, Malawi, MWI
23.8347, 2006, Mar Average, Malawi, MWI
22.7287, 2006, Apr Average, Malawi, MWI
21.4143, 2006, May Average, Malawi, MWI
19.3489, 2006, Jun Average, Malawi, MWI
18.5766, 2006, Jul Average, Malawi, MWI
20.4152, 2006, Aug Average, Malawi, MWI
21.9952, 2006, Sep Average, Malawi, MWI
25.1988, 2006, Oct Average, Malawi, MWI
25.0922, 2006, Nov Average, Malawi, MWI
24.5863, 2006, Dec Average, Malawi, MWI
23.0807, 2007, Jan Average, Malawi, MWI
23.6588, 2007, Feb Average, Malawi, MWI
23.7551, 2007, Mar Average, Malawi, MWI
23.0725, 2007, Apr Average, Malawi, MWI
20.8079, 2007, May Average, Malawi, MWI
19.6986, 2007, Jun Average, Malawi, MWI
18.3835, 2007, Jul Average, Malawi, MWI
20.1832, 2007, Aug Average, Malawi, MWI
23.4762, 2007, Sep Average, Malawi, MWI
25.0251, 2007, Oct Average, Malawi, MWI
25.6533, 2007, Nov Average, Malawi, MWI
24.4032, 2007, Dec Average, Malawi, MWI
23.2799, 2008, Jan Average, Malawi, MWI
22.9754, 2008, Feb Average, Malawi, MWI
22.8017, 2008, Mar Average, Malawi, MWI
21.8762, 2008, Apr Average, Malawi, MWI
21.0111, 2008, May Average, Malawi, MWI
18.5054, 2008, Jun Average, Malawi, MWI
18.6464, 2008, Jul Average, Malawi, MWI
19.9481, 2008, Aug Average, Malawi, MWI
22.8795, 2008, Sep Average, Malawi, MWI
25.1905, 2008, Oct Average, Malawi, MWI
25.9146, 2008, Nov Average, Malawi, MWI
24.3862, 2008, Dec Average, Malawi, MWI
23.9344, 2009, Jan Average, Malawi, MWI
24.4754, 2009, Feb Average, Malawi, MWI
23.0616, 2009, Mar Average, Malawi, MWI
21.5707, 2009, Apr Average, Malawi, MWI
20.735, 2009, May Average, Malawi, MWI
19.99, 2009, Jun Average, Malawi, MWI
17.8739, 2009, Jul Average, Malawi, MWI
20.0906, 2009, Aug Average, Malawi, MWI
23.2666, 2009, Sep Average, Malawi, MWI
24.9718, 2009, Oct Average, Malawi, MWI
24.9865, 2009, Nov Average, Malawi, MWI
25.0684, 2009, Dec Average, Malawi, MWI
24.7165, 2010, Jan Average, Malawi, MWI
24.3535, 2010, Feb Average, Malawi, MWI
24.0344, 2010, Mar Average, Malawi, MWI
23.7007, 2010, Apr Average, Malawi, MWI
21.6817, 2010, May Average, Malawi, MWI
19.2184, 2010, Jun Average, Malawi, MWI
18.9235, 2010, Jul Average, Malawi, MWI
19.5802, 2010, Aug Average, Malawi, MWI
22.8505, 2010, Sep Average, Malawi, MWI
26.0995, 2010, Oct Average, Malawi, MWI
26.3372, 2010, Nov Average, Malawi, MWI
24.3963, 2010, Dec Average, Malawi, MWI
23.563, 2011, Jan Average, Malawi, MWI
23.4427, 2011, Feb Average, Malawi, MWI
23.1374, 2011, Mar Average, Malawi, MWI
22.6357, 2011, Apr Average, Malawi, MWI
20.9732, 2011, May Average, Malawi, MWI
19.8551, 2011, Jun Average, Malawi, MWI
18.3138, 2011, Jul Average, Malawi, MWI
19.3517, 2011, Aug Average, Malawi, MWI
22.4898, 2011, Sep Average, Malawi, MWI
24.8208, 2011, Oct Average, Malawi, MWI
25.1966, 2011, Nov Average, Malawi, MWI
24.6477, 2011, Dec Average, Malawi, MWI
23.0666, 2012, Jan Average, Malawi, MWI
23.9394, 2012, Feb Average, Malawi, MWI
23.5779, 2012, Mar Average, Malawi, MWI
21.4944, 2012, Apr Average, Malawi, MWI
20.4821, 2012, May Average, Malawi, MWI
18.9125, 2012, Jun Average, Malawi, MWI
18.3631, 2012, Jul Average, Malawi, MWI
20.1585, 2012, Aug Average, Malawi, MWI
21.5176, 2012, Sep Average, Malawi, MWI
25.2044, 2012, Oct Average, Malawi, MWI
25.1991, 2012, Nov Average, Malawi, MWI
24.4007, 2012, Dec Average, Malawi, MWI
23.8581, 2013, Jan Average, Malawi, MWI
23.6127, 2013, Feb Average, Malawi, MWI
23.2946, 2013, Mar Average, Malawi, MWI
22.2064, 2013, Apr Average, Malawi, MWI
20.3055, 2013, May Average, Malawi, MWI
18.9669, 2013, Jun Average, Malawi, MWI
18.2583, 2013, Jul Average, Malawi, MWI
20.3426, 2013, Aug Average, Malawi, MWI
23.2116, 2013, Sep Average, Malawi, MWI
24.0892, 2013, Oct Average, Malawi, MWI
25.71, 2013, Nov Average, Malawi, MWI
24.3887, 2013, Dec Average, Malawi, MWI
23.5139, 2014, Jan Average, Malawi, MWI
23.3084, 2014, Feb Average, Malawi, MWI
23.4435, 2014, Mar Average, Malawi, MWI
22.082, 2014, Apr Average, Malawi, MWI
21.3273, 2014, May Average, Malawi, MWI
19.3071, 2014, Jun Average, Malawi, MWI
18.9414, 2014, Jul Average, Malawi, MWI
20.2859, 2014, Aug Average, Malawi, MWI
22.2733, 2014, Sep Average, Malawi, MWI
24.2341, 2014, Oct Average, Malawi, MWI
25.4213, 2014, Nov Average, Malawi, MWI
24.9966, 2014, Dec Average, Malawi, MWI
23.7352, 2015, Jan Average, Malawi, MWI
24.0887, 2015, Feb Average, Malawi, MWI
23.2636, 2015, Mar Average, Malawi, MWI
22.4405, 2015, Apr Average, Malawi, MWI
20.9099, 2015, May Average, Malawi, MWI
19.4189, 2015, Jun Average, Malawi, MWI
19.6112, 2015, Jul Average, Malawi, MWI
20.4756, 2015, Aug Average, Malawi, MWI
23.0167, 2015, Sep Average, Malawi, MWI
25.4757, 2015, Oct Average, Malawi, MWI
25.7893, 2015, Nov Average, Malawi, MWI
25.4427, 2015, Dec Average, Malawi, MWI
24.2173, 2016, Jan Average, Malawi, MWI
24.6746, 2016, Feb Average, Malawi, MWI
24.4744, 2016, Mar Average, Malawi, MWI
22.0561, 2016, Apr Average, Malawi, MWI
20.2322, 2016, May Average, Malawi, MWI
18.997, 2016, Jun Average, Malawi, MWI
18.8435, 2016, Jul Average, Malawi, MWI
20.0382, 2016, Aug Average, Malawi, MWI
23.068, 2016, Sep Average, Malawi, MWI
25.0236, 2016, Oct Average, Malawi, MWI
25.4298, 2016, Nov Average, Malawi, MWI
24.9694, 2016, Dec Average, Malawi, MWI
25.3727, 1991, Jan Average, Malaysia, MYS
25.3398, 1991, Feb Average, Malaysia, MYS
25.8212, 1991, Mar Average, Malaysia, MYS
26.0269, 1991, Apr Average, Malaysia, MYS
26.088, 1991, May Average, Malaysia, MYS
26.44, 1991, Jun Average, Malaysia, MYS
26.0007, 1991, Jul Average, Malaysia, MYS
25.815, 1991, Aug Average, Malaysia, MYS
25.7152, 1991, Sep Average, Malaysia, MYS
25.2973, 1991, Oct Average, Malaysia, MYS
24.931, 1991, Nov Average, Malaysia, MYS
25.1033, 1991, Dec Average, Malaysia, MYS
25.0392, 1992, Jan Average, Malaysia, MYS
25.4035, 1992, Feb Average, Malaysia, MYS
26.095, 1992, Mar Average, Malaysia, MYS
26.5586, 1992, Apr Average, Malaysia, MYS
26.2171, 1992, May Average, Malaysia, MYS
25.8829, 1992, Jun Average, Malaysia, MYS
25.3993, 1992, Jul Average, Malaysia, MYS
25.939, 1992, Aug Average, Malaysia, MYS
25.5819, 1992, Sep Average, Malaysia, MYS
25.1675, 1992, Oct Average, Malaysia, MYS
24.7156, 1992, Nov Average, Malaysia, MYS
24.9236, 1992, Dec Average, Malaysia, MYS
24.9856, 1993, Jan Average, Malaysia, MYS
24.9469, 1993, Feb Average, Malaysia, MYS
25.2869, 1993, Mar Average, Malaysia, MYS
25.7971, 1993, Apr Average, Malaysia, MYS
25.98, 1993, May Average, Malaysia, MYS
26.1308, 1993, Jun Average, Malaysia, MYS
25.6418, 1993, Jul Average, Malaysia, MYS
25.7833, 1993, Aug Average, Malaysia, MYS
25.327, 1993, Sep Average, Malaysia, MYS
25.2978, 1993, Oct Average, Malaysia, MYS
25.3377, 1993, Nov Average, Malaysia, MYS
25.2888, 1993, Dec Average, Malaysia, MYS
25.3065, 1994, Jan Average, Malaysia, MYS
25.4346, 1994, Feb Average, Malaysia, MYS
25.2319, 1994, Mar Average, Malaysia, MYS
25.8734, 1994, Apr Average, Malaysia, MYS
25.9605, 1994, May Average, Malaysia, MYS
25.682, 1994, Jun Average, Malaysia, MYS
25.8781, 1994, Jul Average, Malaysia, MYS
25.4688, 1994, Aug Average, Malaysia, MYS
25.7884, 1994, Sep Average, Malaysia, MYS
25.3784, 1994, Oct Average, Malaysia, MYS
25.2375, 1994, Nov Average, Malaysia, MYS
25.511, 1994, Dec Average, Malaysia, MYS
25.3791, 1995, Jan Average, Malaysia, MYS
25.1531, 1995, Feb Average, Malaysia, MYS
25.5602, 1995, Mar Average, Malaysia, MYS
26.1243, 1995, Apr Average, Malaysia, MYS
26.2614, 1995, May Average, Malaysia, MYS
26.2401, 1995, Jun Average, Malaysia, MYS
25.6402, 1995, Jul Average, Malaysia, MYS
25.3915, 1995, Aug Average, Malaysia, MYS
25.71, 1995, Sep Average, Malaysia, MYS
25.6828, 1995, Oct Average, Malaysia, MYS
25.2299, 1995, Nov Average, Malaysia, MYS
24.887, 1995, Dec Average, Malaysia, MYS
24.6202, 1996, Jan Average, Malaysia, MYS
24.6944, 1996, Feb Average, Malaysia, MYS
25.7159, 1996, Mar Average, Malaysia, MYS
25.9958, 1996, Apr Average, Malaysia, MYS
26.2689, 1996, May Average, Malaysia, MYS
25.9561, 1996, Jun Average, Malaysia, MYS
26.0684, 1996, Jul Average, Malaysia, MYS
25.551, 1996, Aug Average, Malaysia, MYS
25.826, 1996, Sep Average, Malaysia, MYS
25.3535, 1996, Oct Average, Malaysia, MYS
25.2937, 1996, Nov Average, Malaysia, MYS
24.9013, 1996, Dec Average, Malaysia, MYS
25.0548, 1997, Jan Average, Malaysia, MYS
25.0046, 1997, Feb Average, Malaysia, MYS
25.9256, 1997, Mar Average, Malaysia, MYS
25.8746, 1997, Apr Average, Malaysia, MYS
26.3005, 1997, May Average, Malaysia, MYS
26.2919, 1997, Jun Average, Malaysia, MYS
26.0335, 1997, Jul Average, Malaysia, MYS
26.436, 1997, Aug Average, Malaysia, MYS
25.9252, 1997, Sep Average, Malaysia, MYS
25.7126, 1997, Oct Average, Malaysia, MYS
25.6631, 1997, Nov Average, Malaysia, MYS
25.878, 1997, Dec Average, Malaysia, MYS
26.239, 1998, Jan Average, Malaysia, MYS
26.4837, 1998, Feb Average, Malaysia, MYS
26.6704, 1998, Mar Average, Malaysia, MYS
26.9157, 1998, Apr Average, Malaysia, MYS
27.3174, 1998, May Average, Malaysia, MYS
26.4217, 1998, Jun Average, Malaysia, MYS
26.056, 1998, Jul Average, Malaysia, MYS
25.7311, 1998, Aug Average, Malaysia, MYS
26.0404, 1998, Sep Average, Malaysia, MYS
26.0081, 1998, Oct Average, Malaysia, MYS
25.6533, 1998, Nov Average, Malaysia, MYS
25.312, 1998, Dec Average, Malaysia, MYS
25.3276, 1999, Jan Average, Malaysia, MYS
25.1621, 1999, Feb Average, Malaysia, MYS
25.6732, 1999, Mar Average, Malaysia, MYS
26.1756, 1999, Apr Average, Malaysia, MYS
25.7801, 1999, May Average, Malaysia, MYS
25.9929, 1999, Jun Average, Malaysia, MYS
25.8551, 1999, Jul Average, Malaysia, MYS
25.6159, 1999, Aug Average, Malaysia, MYS
25.7368, 1999, Sep Average, Malaysia, MYS
25.3522, 1999, Oct Average, Malaysia, MYS
25.4305, 1999, Nov Average, Malaysia, MYS
25.0774, 1999, Dec Average, Malaysia, MYS
25.1713, 2000, Jan Average, Malaysia, MYS
25.1324, 2000, Feb Average, Malaysia, MYS
25.6929, 2000, Mar Average, Malaysia, MYS
25.8319, 2000, Apr Average, Malaysia, MYS
26.4762, 2000, May Average, Malaysia, MYS
25.5899, 2000, Jun Average, Malaysia, MYS
26.2108, 2000, Jul Average, Malaysia, MYS
25.7621, 2000, Aug Average, Malaysia, MYS
