"","Domain Code","Domain","Area Code (FAO)","Area","Year Code","Year","Item Code","Item","Months Code","Months","Unit","Value","Flag","Flag Description","Note","year_price","...1","country","variable","percentile","value","country_iso3","X1","AgrGDP","Pop","TotGDP","gdpCAP_wdi","gdpCAPppp_wdi","NonAgrGDP","growthWDI","AgrGDPgrowth","AgrGDPgrowthCap","TotGDPgrowth","TotGDPgrowthCap","NonAgrGDPgrowth","NonAgrGDPgrowthCap","firstyrWDIppp","GDPpctile_WDIppp","firstyrWDI","GDPpctile_WDI","continent","OilGDP","oil","gdpCAPppp","rgdpCAPgr","fid","UDel_temp_popweight","UDel_precip_popweight","UDel_precip_popweight_2","wdinomiss","bottom50","temp_sq","gdp_sq","temp_third","prec_third","temp_times_gdppc","prec_times_gdppc","time_trend","time_trend_sq","agri_share","avg_agri_share","Country Name","Indicator Name","Indicator Code","X65","agri_emp","avg_agri_emp","Above50","agri_bottom25","agri_25_50","agri_50_75","agri_top25","min_year","int_2007","agri_top50","agri_b25","agri_m_25_50","agri_m_50_75","agri_top_25","agri_top10","agri_b90","agri_top1","agri_b99","agri_top5","agri_b95","agri_top20","agri_b80","agri_b75","agri_b50"
"165","CP","Consumer Price Indices",233,"Burkina Faso",2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,93.335878,"X","International reliable sources","base year is 2015",96.1116385833333,178,"BF","sptinc992j","p0p50",0.1528827845,"BFA",649,2199236867,15995313,7404611235,462.9238099,1435.359364,5205374464,0.0123785324394703,-0.0492705442011356,-0.0781306698918343,0.0412386544048786,0.0123785324394703,0.0820850878953934,0.053224965929985,1990,4,1960,5,"SSAF",NA,0,979.807250976562,0.0196943283081055,NA,NA,NA,NA,53,0.1528827845,NA,960022.249066248,NA,NA,NA,NA,52,2704,0.297009093010134,0.34850689033383,"Burkina Faso","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,43.7290000915527,70.4887388478155,1,0,0,0,1,1990,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
"166","CP","Consumer Price Indices",233,"Burkina Faso",2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,96.177554,"X","International reliable sources","base year is 2015",101.287199916667,179,"BF","sptinc992j","p0p50",0.1570190304,"BFA",650,2667701243,16460141,8110820116,492.7552028,1527.855728,5443119104,0.0624500215053558,0.193106725811958,0.164460703730583,0.091096043586731,0.0624500215053558,0.0446606203913689,0.0160145983099937,1990,4,1960,5,"SSAF",NA,0,NA,NA,NA,NA,NA,NA,53,0.1570190304,NA,NA,NA,NA,NA,NA,53,2809,0.328906473679215,0.34850689033383,"Burkina Faso","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,39.2140007019043,70.4887388478155,1,0,0,0,1,1990,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
"167","CP","Consumer Price Indices",233,"Burkina Faso",2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,99.155943,"X","International reliable sources","base year is 2015",100.923445916667,180,"BF","sptinc992j","p0p50",0.1611552715,"BFA",651,NA,16934839,8640399196,510.2144281,1581.990473,NA,0.0348185785114765,NA,NA,0.063249796628952,0.0348185785114765,NA,NA,1990,4,1960,5,"SSAF",NA,0,NA,NA,NA,NA,NA,NA,53,0.1611552715,NA,NA,NA,NA,NA,NA,54,2916,NA,0.34850689033383,"Burkina Faso","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,34.5859985351563,70.4887388478155,1,0,0,0,1,1990,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
"168","CP","Consumer Price Indices",29,"Burundi",2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,27.796045,"X","International reliable sources","base year is 2015",27.7837691666667,249,"BI","sptinc992j","p0p50",0.1441951492,"BDI",476,504157340.2,6674286,1003173008,150.3041686,723.1857588,499015680,-0.0281246844679117,-0.0531755909323692,-0.0726947113871574,-0.00860556215047836,-0.0281246844679117,0.0385361984372139,0.0190170742571354,1990,7,1960,3,"SSAF",NA,0,444.871948242188,-0.0233755111694336,34,20.24,1.15875,1.3427015625,53,0.1441951492,409.6576,197911.0503328,8291.469824,1555855435.54688,9004.20823242188,515495.370025635,41,1681,0.50256270471743,0.438924686004711,"Burundi","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,92.120002746582,91.9170001486073,1,0,0,0,1,1990,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
"169","CP","Consumer Price Indices",29,"Burundi",2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,28.646553,"X","International reliable sources","base year is 2015",28.0112003333333,250,"BI","sptinc992j","p0p50",0.1491453575,"BDI",477,486799514.6,6839376,1023796310,149.6914792,720.237815,536996800,-0.00408466113731265,-0.0350360386073589,-0.0594703070819378,0.0203496068716049,-0.00408466113731265,0.0733546167612076,0.048920352011919,1990,7,1960,3,"SSAF",NA,0,455.869537353516,0.00132036209106445,34,20.51,1.08118,1.1689501924,53,0.1491453575,420.6601,207817.035086909,8627.738651,1263845569.01903,9349.88421112061,492877.026395875,42,1764,0.475484732505043,0.438924686004711,"Burundi","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,92.1330032348633,91.9170001486073,1,0,0,0,1,1990,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
"170","CP","Consumer Price Indices",29,"Burundi",2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,26.351938,"X","International reliable sources","base year is 2015",26.4078989166667,251,"BI","sptinc992j","p0p50",0.1540955627,"BDI",478,507412496.7,7037727,1069319612,151.9410474,731.0615715,561907136,0.0149162290617824,0.0414719134569168,0.0128831621259451,0.0435049794614315,0.0149162290617824,0.0453444607555866,0.0167557131499052,1990,7,1960,3,"SSAF",NA,0,458.379455566406,0.020230770111084,34,20.27,1.19799,1.4351800401,53,0.1540955627,410.8729,210111.725285355,8328.393683,1719331336.2394,9291.35156433105,549134.003973999,43,1849,0.474519022194835,0.438924686004711,"Burundi","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,92.1849975585938,91.9170001486073,1,0,0,0,1,1990,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
"171","CP","Consumer Price Indices",29,"Burundi",2003,2003,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,30.007878,"X","International reliable sources","base year is 2015",30.05990775,252,"BI","sptinc992j","p0p50",0.1590457691,"BDI",479,489582903.8,7264340,1056234049,145.3998641,699.5887875,566651136,-0.0440049692988396,-0.0357704646885395,-0.0674626603722572,-0.0123127717524767,-0.0440049692988396,0.00840723607689142,-0.023284962400794,1990,7,1960,3,"SSAF",NA,0,477.476013183594,-0.039151668548584,34,20.44,0.89964,0.8093521296,53,0.1590457691,417.7936,227983.3431657,8539.701184,728125549.873344,9759.60970947266,429556.520500488,44,1936,0.463517441293923,0.438924686004711,"Burundi","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,92.0289993286133,91.9170001486073,1,0,0,0,1,1990,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
"172","CP","Consumer Price Indices",29,"Burundi",2004,2004,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,30.736767,"X","International reliable sources","base year is 2015",33.3272105833333,253,"BI","sptinc992j","p0p50",0.1639959745,"BDI",480,488411144.3,7510771,1107288788,147.4267806,709.3412589,618877632,0.0138440197333694,-0.00239625200629234,-0.0357569307088852,0.0472046956419945,0.0138440188020468,0.0881637334823608,0.054803054779768,1990,7,1960,3,"SSAF",NA,0,494.983825683594,0.0141258239746094,34,20.68,0.95052,0.9034882704,53,0.1639959745,427.6624,245008.987688367,8844.058432,858783670.780608,10236.2655151367,470492.02598877,45,2025,0.441087410613246,0.438924686004711,"Burundi","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,92.5479965209961,91.9170001486073,1,0,0,0,1,1990,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
"173","CP","Consumer Price Indices",29,"Burundi",2005,2005,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,39.191576,"X","International reliable sources","base year is 2015",39.2674774166667,254,"BI","sptinc992j","p0p50",0.168946181,"BDI",481,456369385.5,7770392,1117254387,143.7835295,691.8118229,660884992,-0.0250227488577366,-0.0678550228476524,-0.101837515830994,0.00895974133163691,-0.0250227488577366,0.0656722709536552,0.031689777970314,1990,7,1960,3,"SSAF",NA,0,476.874114990234,-0.0206961631774902,34,21.4,0.96161,0.9246937921,53,0.168946181,457.96,227408.921547719,9800.344,889194797.421281,10205.106060791,458566.917715759,46,2116,0.408474015237856,0.438924686004711,"Burundi","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,92.1050033569336,91.9170001486073,1,0,0,0,1,1990,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
"174","CP","Consumer Price Indices",29,"Burundi",2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,36.693019,"X","International reliable sources","base year is 2015",39.4739820833333,255,"BI","sptinc992j","p0p50",0.1738963882,"BDI",482,470736884.9,8042579,1177414708,146.3976553,704.3896415,706677824,0.0180176850408316,0.0309967696666718,-0.00343241961672902,0.0524468757212162,0.0180176850408316,0.0669950321316719,0.0325658433139324,1990,7,1960,3,"SSAF",NA,0,474.43798828125,0.0229144096374512,34,21.14,1.21149,1.4677080201,53,0.1738963882,446.8996,225091.40472436,9447.457544,1778113589.27095,10029.6190722656,574776.878422852,47,2209,0.399805507525561,0.438924686004711,"Burundi","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,92,91.9170001486073,1,0,0,0,1,1990,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
"175","CP","Consumer Price Indices",29,"Burundi",2007,2007,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,43.216072,"X","International reliable sources","base year is 2015",42.9889394166667,256,"BI","sptinc992j","p0p50",0.1706746782,"BDI",483,429259776.2,8328312,1233763797,148.1409195,712.7773253,804504000,0.011837393976748,-0.0922370329499245,-0.127148017287254,0.0467483848333359,0.011837393976748,0.129651069641113,0.0947400778532028,1990,7,1960,3,"SSAF",NA,0,459.60107421875,0.030888557434082,34,20.38,1.30576,1.7050091776,53,0.1706746782,415.3444,211233.147423029,8464.718872,2226332783.74298,9366.66989257812,600128.698671875,48,2304,0.347927032097863,0.438924686004711,"Burundi","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,91.7610015869141,91.9170001486073,1,0,0,0,1,1990,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
"176","CP","Consumer Price Indices",29,"Burundi",2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,48.320279,"X","International reliable sources","base year is 2015",57.69910475,257,"BI","sptinc992j","p0p50",0.1674529669,"BDI",484,420238558.7,8624280,1296045659,150.2787084,723.0632576,875807104,0.0143276462331414,-0.0212397277355194,-0.0561604127287865,0.0492483340203762,0.014327647164464,0.0849199295043945,0.0499992407858372,1990,7,1960,3,"SSAF",NA,0,585.279663085938,0.0973033905029297,34,20.44,1.08529,1.1778543841,53,0.1674529669,417.7936,342552.284021989,8539.701184,1278313584.51989,11963.1163134766,635198.165550538,49,2401,0.324246723702811,0.438924686004711,"Burundi","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,91.8119964599609,91.9170001486073,1,0,0,0,1,1990,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
"177","CP","Consumer Price Indices",29,"Burundi",2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,66.024985,"X","International reliable sources","base year is 2015",64.08696,258,"BI","sptinc992j","p0p50",0.1642312566,"BDI",485,432889347.2,8926687,1340998037,150.2234857,722.7975544,908108672,-0.00036753609310835,0.0296595990657806,-0.00480424892157316,0.0340963117778301,-0.00036753580207005,0.0362181887030602,0.00175434025004506,1990,7,1960,3,"SSAF",NA,0,577.216674804688,0.00616741180419922,34,20.85,1.16421,1.3553849241,53,0.1642312566,434.7225,333179.089672581,9063.964125,1577952682.48646,12034.9676696777,672001.424974366,50,2500,0.322811320565714,0.438924686004711,"Burundi","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,91.7679977416992,91.9170001486073,1,0,0,0,1,1990,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
"178","CP","Consumer Price Indices",29,"Burundi",2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,66.101303,"X","International reliable sources","base year is 2015",68.0612209166667,259,"BI","sptinc992j","p0p50",0.1610095455,"BDI",486,449823594.1,9232753,1391766915,150.7423534,725.2940769,941943296,0.00344802066683769,0.0383733473718166,0.00466140545904636,0.0371599607169628,0.0034480202011764,0.0365810245275497,0.00286908191628754,1990,7,1960,3,"SSAF",NA,0,586.15966796875,0.0126442909240723,34,21.9,1.03837,1.0782122569,53,0.1610095455,479.61,343583.156353235,10503.459,1119583261.19725,12836.8967285156,608650.614428711,51,2601,0.323203252823408,0.438924686004711,"Burundi","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,91.7279968261719,91.9170001486073,1,0,0,0,1,1990,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
"179","CP","Consumer Price Indices",29,"Burundi",2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,69.506021,"X","International reliable sources","base year is 2015",74.2908195833333,260,"BI","sptinc992j","p0p50",0.1577878365,"BDI",487,469563684.3,9540362,1450104575,151.9968084,731.3298642,980540864,0.00828741304576397,0.0429484397172928,0.0101742800325155,0.0410615727305412,0.00828741304576397,0.0401592440903187,0.00738508440554142,1990,7,1960,3,"SSAF",NA,0,597.188720703125,0.0184588432312012,NA,NA,NA,NA,53,0.1577878365,NA,356634.368135035,NA,NA,NA,NA,52,2704,0.323813669989973,0.438924686004711,"Burundi","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,91.6320037841797,91.9170001486073,1,0,0,0,1,1990,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
"180","CP","Consumer Price Indices",29,"Burundi",2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,82.25092,"X","International reliable sources","base year is 2015",84.4648230833333,261,"BI","sptinc992j","p0p50",0.1545661253,"BDI",488,495073124.1,9849569,1508389578,153.1426988,736.8432948,1013316480,0.00751063553616405,0.0529015436768532,0.0210052765905857,0.0394069030880928,0.00751063507050276,0.0328795537352562,0.00098328490275889,1990,7,1960,3,"SSAF",NA,0,NA,NA,NA,NA,NA,NA,53,0.1545661253,NA,NA,NA,NA,NA,NA,53,2809,0.328213036817999,0.438924686004711,"Burundi","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,91.5449981689453,91.9170001486073,1,0,0,0,1,1990,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
"181","CP","Consumer Price Indices",29,"Burundi",2013,2013,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,87.640628,"X","International reliable sources","base year is 2015",92.4872791666667,262,"BI","sptinc992j","p0p50",0.1513444158,"BDI",489,NA,10162532,1575827031,155.0624422,746.0801052,NA,0.0124577302485704,NA,NA,0.0437376573681831,0.0124577302485704,NA,NA,1990,7,1960,3,"SSAF",NA,0,NA,NA,NA,NA,NA,NA,53,0.1513444158,NA,NA,NA,NA,NA,NA,54,2916,NA,0.438924686004711,"Burundi","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,91.5660018920898,91.9170001486073,1,0,0,0,1,1990,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
"182","CP","Consumer Price Indices",35,"Cabo Verde",2000,2000,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,62.034178,"F","FAO estimate","base year is 2015",61.542511,503,"CV","sptinc992j","p0p50",0.092599647,"CPV",1929,94766060.85,442426,735999746.6,1663.554462,3771.548306,641233664,0.114682331681252,0.0915314331650734,0.0726897642016411,0.133524000644684,0.114682331681252,0.13988222181797,0.121040567755699,1990,16,1980,18,"SSAF",NA,0,2219.42944335938,0.0517663955688477,52,21.12,0.6804,0.46294416,33,0.092599647,446.0544,4925867.05405053,9420.668928,314987206.464,46874.3498437501,1510099.79326172,41,1681,0.128758279181179,0.115018048950651,"Cabo Verde","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,17.7310009002686,17.4733912841134,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"183","CP","Consumer Price Indices",35,"Cabo Verde",2001,2001,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,61.319026,"F","FAO estimate","base year is 2015",62.794027,504,"CV","sptinc992j","p0p50",0.092599647,"CPV",1930,86928063.14,450812,752424717.9,1669.043233,3783.992241,665496640,0.00329399248585105,-0.08633042126894,-0.105107605457306,0.0220711752772331,0.00329399225302041,0.0371396690607071,0.0183624848723412,1990,16,1980,18,"SSAF",NA,0,2265.46923828125,0.0417499542236328,52,21.65,0.7299,0.53275401,33,0.092599647,468.7225,5132350.86959863,10147.842125,388857151.899,49047.4090087891,1653565.99702148,42,1764,0.115530578770211,0.115018048950651,"Cabo Verde","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,17.3560009002686,17.4733912841134,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"184","CP","Consumer Price Indices",35,"Cabo Verde",2002,2002,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,64.53721,"F","FAO estimate","base year is 2015",66.012211,505,"CV","sptinc992j","p0p50",0.0959808259,"CPV",1931,84067026.66,459140,791933721.6,1724.81971,3910.446578,707866688,0.0328719802200794,-0.033466499298811,-0.0517712719738483,0.0511767528951168,0.0328719802200794,0.0617221929132938,0.0434174202382565,1990,16,1980,18,"SSAF",NA,0,2355.26513671875,0.0344491004943848,52,21.53,0.641,0.410881,33,0.0959808259,463.5409,5547273.86424279,9980.035577,263374721,50708.8583935547,1509724.95263672,43,1849,0.106154119173197,0.115018048950651,"Cabo Verde","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,16.8969993591309,17.4733912841134,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"185","CP","Consumer Price Indices",35,"Cabo Verde",2003,2003,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,67.755394,"F","FAO estimate","base year is 2015",69.230395,506,"CV","sptinc992j","p0p50",0.0993620108,"CPV",1932,85732672.06,466939,825006927,1766.840909,4005.715464,739274240,0.0240706261247396,0.0196195729076862,0.00277611962519586,0.0409140810370445,0.0240706261247396,0.0434131659567356,0.0265697129070759,1990,16,1980,18,"SSAF",NA,0,2471.5703125,0.0297927856445312,52,21.08,0.7394,0.54671236,33,0.0993620108,444.3664,6108659.80963135,9367.243712,404239118.984,52100.7021875,1827479.0890625,44,1936,0.10391751784649,0.115018048950651,"Cabo Verde","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,16.8470001220703,17.4733912841134,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"186","CP","Consumer Price Indices",35,"Cabo Verde",2004,2004,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,70.502,"F","FAO estimate","base year is 2015",69.3833241666667,507,"CV","sptinc992j","p0p50",0.1027431946,"CPV",1933,90936258.74,473577,909133482.7,1919.716293,4352.308803,818197248,0.0829842537641525,0.0589248165488243,0.0448089279234409,0.0971001461148262,0.0829842537641525,0.101434491574764,0.0873186066746712,1990,16,1980,18,"SSAF",NA,0,2752.45849609375,0.027336597442627,52,21.11,0.7351,0.54037201,33,0.1027431946,445.6321,7576027.77271867,9407.293631,397227464.551,58104.3988525391,2023332.24047852,45,2025,0.100025200336844,0.115018048950651,"Cabo Verde","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,16.451000213623,17.4733912841134,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"187","CP","Consumer Price Indices",35,"Cabo Verde",2005,2005,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,68.258292,"F","FAO estimate","base year is 2015",71.9594400833333,508,"CV","sptinc992j","p0p50",0.106124379,"CPV",1934,87489465.83,478651,971976952.2,2030.658982,4603.833908,884487488,0.0561829507350922,-0.0386404134333134,-0.0492976233363152,0.0668401643633842,0.0561829507350922,0.0779049247503281,0.067247711122036,1990,16,1980,18,"SSAF",NA,0,2709.9453125,0.0501894950866699,52,21.29,0.8109,0.65755881,33,0.106124379,453.2641,7343803.59674072,9649.992689,533214439.029,57694.735703125,2197494.65390625,46,2116,0.0900118728453117,0.115018048950651,"Cabo Verde","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,15.9320001602173,17.4733912841134,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"188","CP","Consumer Price Indices",35,"Cabo Verde",2006,2006,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,72.875508,"X","International reliable sources","base year is 2015",76.8367180833333,509,"CV","sptinc992j","p0p50",0.1095055607,"CPV",1935,87738277.3,481940,1049577166,2177.817085,4937.465243,961838912,0.0699626728892326,0.00283986586146057,-0.00400802865624428,0.0768105685710907,0.0699626728892326,0.0838386192917824,0.0769907236099243,1990,16,1980,18,"SSAF",NA,0,2757.44018554688,0.0852770805358887,52,21.33,0.7062,0.49871844,33,0.1095055607,454.9689,7603476.37686881,9704.486637,352194962.328,58816.1991577149,1947304.25903321,47,2209,0.0835939272901446,0.115018048950651,"Cabo Verde","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,15.4079999923706,17.4733912841134,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"189","CP","Consumer Price Indices",35,"Cabo Verde",2007,2007,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,78.766883,"X","International reliable sources","base year is 2015",80.6903231666667,510,"CV","sptinc992j","p0p50",0.1128867415,"CPV",1936,NA,483713,1208805244,2499.013348,5665.669369,NA,0.137572959065437,NA,NA,0.14124508202076,0.137572959065437,NA,NA,1990,16,1980,18,"SSAF",NA,0,3046.544921875,0.07305908203125,52,20.93,0.6845,0.46854025,33,0.1128867415,438.0649,9281435.96100235,9168.698357,320715801.125,63764.1852148437,2085359.99902344,48,2304,NA,0.115018048950651,"Cabo Verde","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,14.7629995346069,17.4733912841134,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"190","CP","Consumer Price Indices",35,"Cabo Verde",2008,2008,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,83.205591,"X","International reliable sources","base year is 2015",88.0276414166667,511,"CV","sptinc992j","p0p50",0.1128867415,"CPV",1937,NA,484651,1289197084,2660.052459,6030.771202,NA,0.0624498501420021,NA,NA,0.0643871426582336,0.0624498501420021,NA,NA,1990,16,1980,18,"SSAF",NA,0,3323.09716796875,0.0511693954467773,52,21.28,0.729,0.531441,33,0.1128867415,452.8384,11042974.7877619,9636.401152,387420489,70715.507734375,2422537.83544922,49,2401,NA,0.115018048950651,"Cabo Verde","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,14.4569997787476,17.4733912841134,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"191","CP","Consumer Price Indices",35,"Cabo Verde",2009,2009,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,88.854855,"X","International reliable sources","base year is 2015",89.7694979166667,512,"CV","sptinc992j","p0p50",0.1128867415,"CPV",1938,NA,485714,1272819077,2620.511406,5941.12521,NA,-0.0149763524532318,NA,NA,-0.0127854226157069,-0.0149763515219092,NA,NA,1990,16,1980,18,"SSAF",NA,0,3241.68286132812,0.0263595581054688,52,20.97,0.8159,0.66569281,33,0.1128867415,439.7409,10508507.7734285,9221.366673,543138763.679,67978.0896020507,2644889.04655761,50,2500,NA,0.115018048950651,"Cabo Verde","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,14.4569997787476,17.4733912841134,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"192","CP","Consumer Price Indices",35,"Cabo Verde",2010,2010,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,89.904004,"X","International reliable sources","base year is 2015",91.740015,513,"CV","sptinc992j","p0p50",0.1128867415,"CPV",1939,NA,487601,1291490222,2648.661963,6004.947097,NA,0.0106851011514664,NA,NA,0.0145625760778785,0.0106851011514664,NA,NA,1990,16,1980,18,"SSAF",NA,0,3503.81713867188,0.0438213348388672,52,22.19,0.776,0.602176,33,0.1128867415,492.3961,12276734.5412508,10926.269459,467288576,77749.702307129,2718962.09960938,51,2601,NA,0.115018048950651,"Cabo Verde","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,14.3780002593994,17.4733912841134,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"193","CP","Consumer Price Indices",35,"Cabo Verde",2011,2011,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,93.293563,"X","International reliable sources","base year is 2015",96.5217136666667,514,"CV","sptinc992j","p0p50",0.1128867415,"CPV",1940,NA,490556,1342746677,2737.193464,6205.662396,NA,0.0328785181045532,NA,NA,0.0389205142855644,0.0328785181045532,NA,NA,1990,16,1980,18,"SSAF",NA,0,3549.259765625,0.0400228500366211,NA,NA,NA,NA,33,0.1128867415,NA,12597244.8838844,NA,NA,NA,NA,52,2704,NA,0.115018048950651,"Cabo Verde","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,14.206000328064,17.4733912841134,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"194","CP","Consumer Price Indices",35,"Cabo Verde",2012,2012,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,"January",NA,96.263461,"X","International reliable sources","base year is 2015",99.0827128333333,515,"CV","sptinc992j","p0p50",0.1128867415,"CPV",1941,NA,494401,1359346553,2749.481804,6233.52206,NA,0.00447934679687023,NA,NA,0.0122868334874511,0.00447934633120894,NA,NA,1990,16,1980,18,"SSAF",NA,0,NA,NA,NA,NA,NA,NA,33,0.1128867415,NA,NA,NA,NA,NA,NA,53,2809,NA,0.115018048950651,"Cabo Verde","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,14.2119998931885,17.4733912841134,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
